,opinions
17,"como ir de  Piracicaba para  Club A Steakhouse, New York City? http://comofazprachegar.com/d/Piracicaba/Club+A+Steakhouse+New+York+City…"
18,"how to go from  Wichita to  Club A Steakhouse, New York City? http://directionsbelow.com/d/Wichita/Club+A+Steakhouse+New+York+City…"
19,"how to go from  Tulsa to  Club A Steakhouse, New York City? http://kwikjourney.com/d/Tulsa/Club+A+Steakhouse+New+York+City…"
20,"como ir de  Belo Horizonte para  Club A Steakhouse, New York City? http://chegafast.com/d/Belo+Horizonte/Club+A+Steakhouse+New+York+City…"
21,"how to go from  Garland to  Club A Steakhouse, New York City? http://kwikjourney.com/d/Garland/Club+A+Steakhouse+New+York+City…"
22,"how to go from  Minsk to  Club A Steakhouse, New York City? http://directionsbelow.com/d/Minsk/Club+A+Steakhouse+New+York+City…"
23,"como ir de  Salvador para  Club A Steakhouse, New York City? http://chegarapido.com/d/Salvador/Club+A+Steakhouse+New+York+City…"
24,"how to go from  Miami to  Club A Steakhouse, New York City? http://kwikjourney.com/d/Miami/Club+A+Steakhouse+New+York+City…"
25,"My wife loves to eat well-done filet mignons,and for me? Medium rare, but the owner of the Restaurant recommended us to share a Porterhouse and they brought it perfectly! Half cooked for her and half for me. Lovely place and excellent attention from Alfredo. HIGHLY RECOMMENDED,"
26,I definitely will come eat again at this place when I visit New York. The steak was very delicious and my friends and I absolutely loved it. Our waiter was very kind and friendly. If you are a steak lover this is your place.
27,Visited when over in NY from the UK for a long weekend celebrating our anniversary. After seeing the brilliant reviews I was very lucky to book a table online with less than a week’s notice. We were not disappointed. Great atmosphere and really attentive staff. We didn’t know until seated that the restaurant was participating in restaurant week so we got a fixed price meal so that was also a welcome surprise. Thick cut bacon starter was delicious I had the hanger steak with peppercorn sauce and it was cooked to perfection. Dessert (tiramisu) also fantastic. Staff couldn’t make you feel more welcome. Thorough t recommend.
28,"Honestly a fantastic New York gem. The team are all stars of service and the food matches. The decor, ambiance and food is amazing. The Porterhouse for two is a must try."
29,I was looking for a steakhouse to have dinner with my son before visiting the Rockefeller Center Christmas tree. So happy I found Club A. Great food and service. I will certainly have a porterhouse their again.
30,"We decided to eat at Club A as the reviews were great on Trip Advisor. I was unable to book online from the UK as the dates on the calendar had not been opened. I emailed the restaurant and they booked us in early. When we arrived at the restaurant, the staff were welcoming and thanked us for coming to their city.  The food was out of this world. I had the filet mignon and my husband had the double pork chops. Both meals were excellent. The service was simply excellent. Nothing was too much trouble for the staff. This is a must when visiting New York City."
31,"Fantastic restaurant- great staff and excellent food - porterhouse is a must, Nice bit of jazz to give a festive backdrop to family Christmas Eve dinner"
32,"This place is really what it says it is. Amazing hospitality, something you will not encounter in any other restaurant not only in NY or North America, very rare in Europe. We were welcomed as family. We immediately felt that this in not a typical steakhouse or a restaurant which we normally see in NY so eat take your bill and off you go, next one. The owner takes every free moment of his time, which he spends on welcoming guests, to check how everyone is doing and if everything goes well at the tables. You really feel like you are at your family dinner. Food is delicious. One of the best steaks we had in our travels to North America. Very nice wine card with a wide range to choose your favorite one. And the staff will never allow that your glass is empty . To the owner Bruno and the whole staff, thank you for having us on 23rd Dec, we felt very good there and whenever we come back to NY for sure we are going to revisit your restaurant."
33,"We went on a Wednesday night around 7pm, the food was amazing and well worth visiting. One of the best steaks I've ever had (fillet)!  Booking a table is must even on a mid-week night. The restaurant was packed and we seemed to visit at the busiest time which meant the order was slow and the service was not 100% but the food more than made up for it and we celebrated a birthday so they gave us free dessert and a card with a photograph for us to keep which was lovely."
34,"What an amazing restaurant, brilliant atmosphere, fantastic food. We shared a porterhouse steak and it was cooked to perfection."
35,"Nothing more to add than that. Will definitely come back the next time we are in New York. Thanks, Club A!"
36,"Delicious dinner at a beautiful venue with the best service. From the moment we made the reservation this was a wonderful experience. Excellent location..Welcoming hostess, nice jazz band as you walk in, delicious drinks, super wine list MOUTH WATERING steaks, side dishes and desserts … can’t believe we had not visited before. We will be back!!!!!! Thank you"
37,After sitting in traffic I finally arrived at the restaurant and I could not wait to have a cocktail…I walked in and I took off my coat and me and my husband tried to sit at the bar….the rude hostess said you can’t sit at the bar you have to go right to your table…she said we only have one person to make drinks for the entire restaurant… I was not happy!.. We go to our table and order a drink and wait for our friends to arrive… it took 20 minutes for our drinks to arrive…we ordered steak and oysters.. they should provide little forks for oysters and they do not have mushrooms on menu for a side dish.. my martini did not have a toothpick to hold my olives so I needed to scoop out with fork.. our steak was good.. but there are SO SO many other better steak houses in NYC.. Club A is a one and done for me!
38,"We chose this place for our 15th wedding anniversary after a recommendation. It’s a very authentic New York Italian steak house. The ambience is great, the service good but the food is incredible. We had the Porterhouse steak which melted in the mouth, beautifully  We met all the staff and owner who went out of his way to make my family very welcome and acknowledge our anniversary with a lovely card and picture. It was a night to remember.  They provide complimentary desserts which are a nice touch. Again, all round superb meal and evening.  Highly recommended!"
39,"We booked for a birthday celebration, we weren't disappointed. Mr Bruno made sure everything was perfect. I asked for extra anchovies in my Caesar... Got 5!  Hanger steak flavourful and filets mignons were tender. Delicious creamed spinach and macaroni and cheese Real NYC steakhouse experience, red walls, low lighting. Desert with candle and surprise... A free souvenir photo, what a nice touch.  Our $ doesn't go far and we managed to get a very good Groupon to make it even better. It included 2 bottles of red wine... ALL and all a good deal with good service."
40,"We recently held a holiday dinner for our executives. It was perfect. The private room on the second floor is truly private, large and nicely decorated. Bruno and his staff were incredibly welcoming. The restaurant had menus printed out with our logo for a special touch. We ordered several seafood platters for the center of the table for people to enjoy while they selected from the menu - each person chose an appetizer and entree. We ordered sides to share across the table. All were delicious. The wine selections were impressive and reasonably priced. I would highly recommend this spot for your private party."
41,"Without a doubt one of the best steak restaurants we have visited, the food was only surpassed by the incredible Service. We shall return when we are next in NYC, thankyou to the whole team and keep up the great service Paula and Eddie"
42,Service was extremely slow. They took my husbands ice tea glass twice without asking him if he wanted more. The food was “eh” okay. We waited for 15 minutes after the table was cleared and had to finally wave someone down to ask for the check. To which the reply was that they were bringing us dessert on the house. Yeah? That’s not what I wanted. Would never return. Was disappointing when I had read good reviews.
43,"Went to this cozy steakhouse on a solo trip on the recommendation of many friends. Great steaks and delicious side dishes. Attentive but not overly serviced. The price of the menu is also very attractive, and I will definitely come again next time."
44,Amazing place! 😍 We popped in on apure coincidence but oboy where wr happy! 3rd restaurant in New York and we are coming back. 😍😍 Nick is very handsome and nice 😍 As is also the owner/host.
45,"During our visit to NYC i wanted to treat my new fiance to a special meal for her birthday. After doing a bit of research I came across club A steakhouse on TripAdvisor and after seeing the great reviews I decided to book. The experience was amazing, we were looked after from the moment we arrived and they even went out of their way to ensure my fiance had extra special treatment on her birthday. We went for the crab meat cocktail & oysters to start- both were amazing. To follow we had the porter house steak and would definitely say its the best steak we have ever tasted. To finish off our delicious meal we were given complimentary deserts which were out of this world. Would hugely recommend this steakhouse.. you will not be disappointed!!"
46,Myself and my fiancée were visiting from Ireland and visited Club A to celebrate our engagement. We were immediately greeted with congratulations after specifying our reason for dining out which was an excellent touch and we felt very welcome! Our servers could not have been more helpful and attentive and made our experience very pleasant. The steaks were some of the best we have had and are worth every Penny! Without prompting a staff member took our photo and gave it to us with a personal letter to make the experience even more special and memorable! When visiting NYC we will definitely visit again! Amazing stuff!
47,"We found Club A on TripAdvisor, after looking for somewhere to eat during our stay in New York. It’s nice and central, but tucked away far enough from the bustle of Manhattan to offer a nice evening of relaxation, away from what is very much an intense, busy city. Out first impression was that the staff were warm and welcoming, and the decor was beautiful. We were served by Diego who you could obviously see takes pride in his work.  There is a great and extensive wine list with so Many to choose from, especially when it comes to Red Wine.  We ordered the New York Strip and Salmon. Both were cooked perfectly, very flavourful and you could tell were of outstanding quality. After we had finished, we were contemplating whether or not to order dessert, but then Diego bought out a delicious platter of three dessert’s to share with their compliments. It was honestly a very nice touch and it topped off what was such a fantastic dining experience."
48,"I’m from Texas, and we have great steak restaurants all over the place; however there is a reason why this is the #1 restaurant in NYC by Trip Advisor followers. It has been locally owned for 44 years, and the owner still comes around to your table! The food was top notch. My ribeye was one of the best tasting and best prepared, I’ve ever had! (And I’ve had a lot of them around the country. We will be visiting this place again!"
49,"Suberb quality food , possibly the best porterhouse ever…lovely to meet the owner and all the personal touches, great family business, we wish for them continued success."
50,Number 1 on trip advisor for new york does not disappoint. Everything about our visit to club a steakhouse was perfect. The owner and his story is amazing and you can really feel this at the restaurant. The food was out of this world! All the staff were attentive and it was a perfect end to our visit from England.
51,"Just returned from a wonderful evening at Club A Steakhouse. From the moment we walked in, we were already impressed by the warm, friendly yet professional welcome we received. The waiter was very helpful and talked us through the menu. We opted not to have a starter as we had read the previous reviews and didn't want to spoil our appetite, so we chose the Porterhouse for 2, and it didn't disappoint. It was perfectly presented and cooked to perfection. I also chose the fries that were delicious, and my partner had the baked potato, which, I am told, was also first class. As it was my birthday yesterday and my partners tomorrow, we were presented with a very nice complimentary treat of an array of mixed deserts on a ""happy birthday"" plate complete with candles.. We were also then met by Bruno, the owner, who presented us with a picture of us at the table on a signed card, which was a lovely gesture. Without a doubt, this was the best steak we had both ever eaten, and we would (and will) definitely visit again when we are next in the area. The only thing we didn't need was the salt and pepper as the steak was so perfectly seasoned it didn't need anything added to it. Please do yourselves a favour and visit Bruno and his wonderful restaurant. I am sure you will be as pleased that you did as indeed we were. Many thanks to all again."
52,"Not sure if we just happen to get lucky but quite possibly one of the best meals I have had in NYC or anywhere for that matter. Quaint restaurant where we we greeted by a friendly face as soon as we walked in. A gentleman who we learned was the owner also welcomed us as we were checking our coats. The pace, timing and everything was on point. We have some delicious oysters, a reasonably priced wine, a filet for me and lamb for my wife. We were trying to decide on appetizers and rather than push us to order too much, our waiter suggested that if our sides were not enough that he would get us another promptly, quite the opposite of many NYC restaurants where we were pushed to order way too much. Bravo Club A! The steak could have almost been cut with a fork, very flavorful without too much salt, just outstanding! And the lamb was amazing! Being our first visit they brought us a dessert on the house! Wow, just unusual and outstanding. HIGHLY recommend. We spent more elsewhere and received half the experience of Club A."
53,Family trip to The Big Apple went to this comfortable steak restaurant. Great steak and delicious sides. Attentive but not over bearing service. Menu priced so that dinner doesn’t break the bank. Look forward to a return visit.
54,"Nice place. Confident, welcoming and professional manager. Our waiter was negatively sarcastic and not professional. Welcome mushroom tordello (good). Mac&Cheese side was good. We took a decision to change and go for something different, cheeseburger. Arrived with no cheese and no sauce. Took the burger back, added some cheese, and managed to burn it. The burger, as meat taste, was not appreciated. Again, the waiter, indirectly un polite and sarcastic. The manager, professional, compt the burger (cheese). Would absolutely not recommend a cheeseburger l. Probably their steaks could deserve a shot."
55,"An absolute must, no wonder it’s so highly rated!! Visited for my husband 50th birthday celebrations, everything was spot on. We ordered a porterhouse, didn’t realise how big it would be, would have skipped starters if we knew, the taste was amazing!! Wine is expensive we stuck to the good range of beers and IPA . Complimentary deserts was a nice touch."
56,"Excellent in all terms: atmosphere,food,service,at reasonable prices !Gorgeous cut of steak,perfectly rendered,juicy!The omnipresent owner treats his clients as family guests!"
57,"I really can’t tell what was better the service or the taste, everything was so delicious and delightful. Not too much to say other than everything was perfect!!!"
58,Top quality Porterhouse steak and Rib Eye! Great service and an affordable winelist for NY! A great thank you to the A-Club team!
59,"Absolutely amazing. We ate here the last time we were in the city and decided to visit again for our 10th wedding anniversary. They really make such a lovely effort, the owner even visits your table several times. The food is exquisite and the wine menu is extensive. My favourite porterhouse - can’t wait to come back, thanks for a memorable evening."
60,"We were expecting more based on the reviews. Steak was good, nice enough place but trimmings few and far between. This was literally steak and fries. Prawn starter was three extremely large prawns with a ketchup dip and a seafood dip. The food was pretty unimaginative but the bill with a few drinks was still $150+."
61,Beautiful food - porterhouse the best steak we have ever had. Service really great! Yes it’s slightly speedy but would recommend to anyone looking for a great meal.
62,"Food ( porterhouse steak) was very good. Dessert was complementary ( there is no dessert menu). It looks like the waiters are in training process, but they were polite and nice. Recommended."
63,"Absolutely wonderful meal and service. Our pic was taken and we received a beautiful dessert. Bruno, the owner, came by and was great. He appreciated our business. Highly recommend."
64,Excellent porterhouse steak and mash potatoes. I also enjoyed the white wine. Excellent customer service and i even got to chat with the owner of the restaurant. Very cool and down to earth person.
65,Fantastic dinner - the seafood platter was amazing and the steaks were all very well cooked and succulent. Great atmosphere and service from Diego with special attention from Bruno. Well worth a visit if you the chance.
66,"Wonderful The restaurant owner, Mr. Bruno (we are from NC), was so kind and especially warm to my two young daughters. The server also served well and friendly. If you want to taste the best steak in New York and have a fantastic time with your family, visit here It's the best. 뉴욕 최고 스테이크 맛집입니다. 특히 가족분들과 시간을 즐기시기에 안성맞춤입니다. 가게의 오너분인 브루노 씨는 저희 딸들에게 너무 따듯하게 맞아주셨습니다."
67,One of the best steak ever in a very nice atmosphere with live music Our anniversary was super celebrated with a delightful surprise.. We will definitely come back ….
68,"I enjoyed this steakhouse very much. As you enter the restaurant you get a really cool old school steakhouse vibe. Feel like old New York inside. I love it. The hostess was super the nice and our waiter and staff was the best. They were very attentive and treated us amazing. We felt like family. The owner was going around ensuring that everyone was enjoying there meal and he was very personable and entertaining. The food, we order the porterhouse for 3 was simply amazing. Super delicious cooked perfect medium and very juicy. We ordered Creamed spinach fries and Mac n Cheese; all 3 were delicious. I definitely recommend this restaurant if your looking for a great steak with super vintage authentic NYC vibes. Cheers!"
69,What an amazing experience from start to finish!!!! We had a 3 hour meal and the food was fabulous!! The owner greets you when you walk in and you are treated like royalty throughout the night! Great wine list and cozy atmosphere. We will be back again!!!
70,"Fabulous service, best we have experienced in our week in New York! Complimentary appetiser and dessert topped off what was already a delicious meal. Steaks were cooked to perfection and sides were very nice and generous in size. Reasonably priced for the quality of the food and the service. Will definitely return when in New York next."
71,"Just had the best steak dinner at Club A for my 50th Bday. Food and service amazing- very thoughtful hosts, thank you!! :)"
72,We were celebrating our honeymoon and notified the restaurant in advance. When we arrived the first thing they said to us is congratulations on our marriage with a big smile which was nice. We were sitted next to the window where we could see the street. The appetizers were delicious but the porterhouse that we ordered was amazing! They took a photo of us and gave us it with a card congratulating us for our marriage!
73,"This was worth the trip to NYC! From the second that we walked in, to having the owner shake our hand as we left…. Phenomenal experience. The food was absolute perfection, the Chilean sea bass was to die for! The birthday dessert made my husband’s birthday celebration so special, thank you!"
74,"I don't want to share our entire experience because I don't want to set a bar so high that it cannot be met for other guests. Suffice it to say that we were treated like royalty by the ownership despite not knowing them. It was our first visit to NYC, first night on the town, and we were not disappointed.  The steaks were cooked perfectly, as was everything. The standout dish was the bacon appetizer which knocked our socks off. We loved the photos on the walls, the red decor, and especially the live music. We asked them to surprise us with cocktails and every time they were fantastic, even with liquors we typically hate (tequila).  I can't say enough good things. Definitely worth stopping by."
75,"On 10/6 I was in NYC with my immediate Family for a surprise getaway for my Mother's 70th birthday, and had reservations at Club A. Our experience was top shelf from beginning to end, and needless to say my Mom was beyond thrilled with the experience. Our wait staff was fantastic, and the meal equally as amazing. I had placed my rsvp via OpenTable and the staff at Club A was 100% prepared for us to celebrate the special occasion at hand. Bruno was extremely pleasant attentive to all tables, and personally visited us twice to ensure everything was up to par. We even received a complimentary photo to mark the evening for years to come. We'll definitely be back, thanks to the entire Club A staff for an evening to remember!"
76,"We’re from Australia, a family of four, and really enjoyed some of the best steak we’ve ever tasted. We shared: - the rib eye on the bone - the New York strip; and - double eagle strip.  Great food and great experience. If you love steak and in the area, I’d highly recommend going here."
77,"We are a family from Australia who came to New York. Yeh four of us shared the NY strip, the rib eye and the double eagle strip.  Club a steakhouse honestly impressed us in so many different ways. Not only did their amazing steak impress us, but also the amazing hospitality of both the staff and the owner. Seriously an amazing experience and could not express how much I recommend this place. AMAZING RESTAURANT MUST TRY!!!"
78,"Nice vibe, food and people. Hospitality is high. The steaks were very juicy and well grilled! thanks for the very pleasant hospitality and the picture!"
79,"Very good meat and large portion...but gosh it is expensive ! (count almost 100€ for an eye rib steak and a side, no wine counted) good wine but not a single french wine on the menu , which is wired for a steak house! Nice and kind staff"
80,"Very beautiful place with delicious food! I recommend to visit all the people that visit New York! Thank you, a very great albanian Mr.Bruno Selimaj! Dr.Adriatik Berisha Prishtinë, Kosovë"
81,What a great experience! Steak (porterhouse and ribeye) and sides (pureed potatoes and Mac and cheese) were delicious. Waitstaff were wonderful!
82,"The greeting was excellent. The bar entry is friendly, warm and inviting. The staff is friendly. The timing of service was spot on. The fillet was generous in size and perfectly cooked to the desired temp. The staff was accommodating and anticipated then fulfilled all the needs of the night without prompting. This was an excellent experience and one that I will have here again.  Highly recommended!"
83,"Had a family birthday celebration this past Wednesday. I always like restaurants where the owner is usually present, it almost always results in superior service and quality, Club A is no exception. Our reservations were honored and were gracious to a late arriving member of our party. The waiter was very attentive and knowledgeable even with an excellent wine suggestion. Our party had the lamb chops, filet mignons and the New York Strip. All were served as ordered and were absolutely terrific. The owner check stopped by our table to check on our meals and engaged us in conversation over the many photographs on the wall behind us. It was my wife's birthday and the restaurant presented a tray of deserts as well as taking a picture of our table with the owner signing and dating the accompanying frame. We were just blown away by the service, atmosphere and welcoming nature of the restaurant. We would highly recommend it."
84,"Truly a perfect dinner. Very friendly team with a nice unobtrusive service. The porterhouse steak perfect grilled, a dream! I recommend for the next to offer Fleur de Sal as a possibility not just salt. Between appetizer and entree a housemade ravioli with mushroom in a light cream, whow! Everything well done! And as we have been in the Club A for the first time, we got a nice sweet surprise! Thank you Bruno and the Club A team for an absolutely fantastic evening!"
85,"This place is the best! Staff are so incredibly professional and accommodating. Service is seamless. A friend and I stopped in NYC on our way back to Nova Scotia for a few days and had reservations prior based on the great reviews. We were not disappointed. The steak, sides and wine were delicious. I spoke to the owner during our meal and he gave us a brief history about owning the restaurant, such a kind sweet man. The space is small but very comfortable. It was probably one of the best restaurant experiences I ever had. I will be back and will be recommending to anyone visiting NYC."
86,My daughter made reservations at Club A and I was wondering what we would find. What we found was the best steak I had ever eaten. The facility was very nice and the service was outstanding. I would recommend the restaurant to everyone and plan on going back when I am ever in the Big Apple. Everyone in our group enjoyed the experience.
87,"Excellent!! Perfect birthday dinner!! The steak was cooked to perfection!! The restaurant was beautiful. Above all, the service was outstanding! And then to top it off, I was treated to a birthday surprise of delicious desserts!! I will return if I get back to NYC!!"
88,"We visited Club A Steakhouse for a special birthday dinner. The fillet mignon, salmon, salads, and more was exceptional! Delicious! The kind folks at Club A Steakhouse made the night extra special when they brought out a lovely birthday dessert. YOU should eat there too. Make a reservation to sit upstairs and go enjoy the kind of dinner you wish for. Club A Steakhouse for the WIN!"
89,"I am visiting New York and some friends for my 50th birthday. My friends also celebrating their 12th wedding anniversary, They are regulars and decided to take me to Club A Steakhouse!! They made a reservation at 5pm and from the moment we walked in, we were greeted by everyone! Their words about how much they respect and value the customer on the back of their menu caught my eye, and I immediately told my friend wow..I love that, and they totally displayed that throughout our time there!! They are very hands on and attentive!! We ordered the porterhouse for three and it was very good and plentiful! Their oysters, according to my friends, are some of the best they’ve ever had. The sides we had are broccoli, mashed potatoes and macaroni and cheese, all very good. But the service was impeccable!! We were served a mushroom dish on the house!! My friend had some wine that she loved!! And the owner came by several times to make sure we were doing ok. The ambience there is very nice, perfect for any celebratory occasion!! And as we celebrated, our waiter and staff honored the celebrations by delivering two deserts with plates decorated wishing us a happy anniversary/birthday!! I absolutely loved this! Not only did they give us the dessert but they took a picture of us and printed it out with a Club A Steakhouse frame to thank us for choosing to celebrate our occasion with them!! This is what I’m talking about!! Now you ready for the last too nice too cool of a gesture, the owner brought us our picture and sighed it for us!! Really such a nice pleasant experience!! I’m so big on customer service and this place is so good!! I loved it and would go back if in town again!! A highly recommend in my book!!! Thank you to Club A Steakhouse Owner and Staff for taking such great care of us and to my friends for sharing their anniversary and this beautiful restaurant experience with me!!"
90,Steak was good. Wide selection of wine. Servers knowledgeable of the menu. We had a great time. Place was a bit dark (for me).
91,"Married in NYC on 15th September 2022 and wanted a New York Steak for our wedding meal. Did a lot of research and chose Club A Steakhouse as it had a good menu and looked to be an established steakhouse whao looked after their customers and we weren’t disappointed. The steak was amazing and the customer service first class from the time we entered to when we left. We received complimentary mushroom ravioli which was divine and complimentary desserts for our party of 9 with congratulations written on the plate. At the end we received a photograph memento signed by the owner which was a really nice touch. We couldn’t have wished for a more perfect end to our wedding day. Thank you Club A Steakhouse, so glad we came to you for our special meal . Highly recommend."
92,We enjoyed the Porterhouse for two it was cooked to perfection. Service was attentive and seamless. Would definitely recommend
93,"We had a wonderful dinner at Club A on Friday Sept 8, 2022.  We had a reservation for 7 and were running late on account of NYC traffic. I called and told them and he said not to worry - take our time.  The steak was excellent and we were stuffed and were not going to order dessert but a complimentary dessert arrived at the table. It too was delicious.  They treat you like family. Would definitely return."
94,The restaurant is very good with a wide variety of food and very friendly staff. I recommend it. Excellence
95,Celebrated my mom’s birthday here and she said it was “the best dinner of her lifetime.” The Club A staff goes above and beyond to deliver the best service from the second you enter the door by treating you like family. The food is phenomenal! The quality of the seafood and meat is top notch and the service is amazing. We will definitely be back!
96,"A Club Steakhouse is a great place for enjoying a wonderful special dinner. The location is vey classy and warm. The steaks are truly amazing, we tasted the porterhouse, which we will remember forever. Last but not least, the service was really good and our waiter Nick was really capable and pleasant. Really recommended if you wanna eat the best steaks in NYC. If it is your birthday, a surprise will wait for you! Ps. The day before our visit, Nadal had dinner here too."
97,"Absolutely loved this restaurant. We were visiting NY for 5 days and did a lot of research before going, including checking out Tripadvisor. This restaurant is listed number one restaurant in NY on TA which surprised me as I thought a ranking of that level would go to a restaurant with at least 2 Michelin stars but I was wrong. Everything about this restaurant was lovely from the setting to the presentation and the fantastic staff who took the time to explain all the food to you in very honest terms - our waiter even told me that I might find the New York strip a bit tough but I had it anyway and it was the most succulent tender steak that I have had in years!!! My wife had the filet mignon (fillet steak to us Brits) and it was absolutely incredible, so tender it cut like a hot knife through butter. My daughter had the cheeseburger which was lovely and the chips were incredible. I had booked in advance as it was my wife’s Birthday and the restaurant brought us complimentary cheesecake, tiramisu and profiteroles. The restaurant owner was an absolutely lovely guy who made a point of going up to every table just to say hello and thanked us for visiting - ordinarily I would find this a bit uncomfortable but he was an absolute gent and obviously very interested in his clientele. Total bill including 20% tip was $274.37 and it was worth every cent - if I ever go back to NY I would 100% return to this restaurant."
98,"It was a wonderful experience from start to finish! For starters, our highlight was the thick cut bacon. For accompaniment there is a really great selection of wines - for the main course we had the porterhouse steak for 2. I really have never had such a great steak! The service was very great class and is unparalleled, as a souvenir we even got a photo to take home - it was perfect all around and is a clear recommendation! Thank you so much - five ⭐️⭐️⭐️⭐️⭐️"
99,"Once again this did not disappoint. 4 years since we were last here and food and service as good as ever. From the waiting staff to the owner, everyone was lovely and helpful .As for the food - phenomenally good too . Deserves its number one position"
100,Great experience from start to finish. The hosts are classy & welcoming. Waiter provided good advice on the menu & top service overall. Food was exquisite. Meat is matured & premium quality. Surely one of the best if not the best steakhouse in NYC. I will definitely come again.
101,I visited this restaurant for my parent’s wedding anniversary. It was the last dinner of our trip and it was amazing. People were friendly and the steak and salmon was very nice. I recommend here for people who want to celebrate a special day.
102,"Amazing! In every sense of the word. On our second trip to NYC, we wanted to get that quintessential New York City steakhouse experience and Club A Steakhouse exceeded our expectations. The food is absolutely delicious, the ambience is absolutely fantastic, and the service is absolutely excellent! We were seated by the owner and unsuspectingly found out later that night, the humbleness of being in the midst of all the action and gathering first person insight means that this steakhouse is treated with care. Would highly recommend!"
103,Not sure how this is the no 1 rated restaurant in NYC. We are from the Midwest and have had much better steaks. The service was not the best I’ve had either. Drinks were decent. For the price and other ratings I expected more.
104,"Food is fantastic, staff is great, owner Bruno with family is very, very friendly. Must have been here 20 times over the years and their food is still the best. Had Restaurant Week yesterday ($60): sallad, Filet Mignon with potato puree and Tiramisu. All top notch as usual and their homemade steaksauce is fantastic Have been to pretty much all steakhouses in NYC: Keens, Benjamin, Club A, Delmonicos, Del Frisco, Sparks, BLT Steak/Prime, Quality Meats, Strip House, Wolfgang, Smith & Wollensky, Capital Grille, Frankie And Johnnie and a few more I don't remember and Club A is still Number 1"
105,Many thanks to Bruno and his wonderful staff who went out of their way to make our evening so special. Food was first class. We will definitely be back next time we are in NYC.
106,"Wow. What an amazing dinner at the best steakhouse in New York, amazing service, fantastic quality food and a genuinely nice food experience. Highly recommended"
107,"Our best restaurant experience in New York. We had a lovely evening, been welcomed by the owner that is professionally active about every detail in the restaurant. The food is great, fair price, great atmosphere."
108,What an amazing night I have spent with my family in this beautiful restaurant! Everything was really special… from the welcoming of Bruno and his staff to the outstanding quality of food and in particular of meat. If you are looking for a steak house in the centre of New York this is the place for you. PS : Perfect rythm in serving the plates and a really warm and family atmosphere.
109,"The best Filet Mignon in New York City, the hole experience was amazing Everything was just perfect and the owner was so sweet and attentive we were very pleased and will recommend this restaurant to everyone that love a good steak in a very relaxing environment with the best customer service !! Alicia Michel"
110,"My wife took me here for my birthday. Between the 2 of us we had the Smokey bacon, fillet Mignon, ceasar salad and a great plate of desert. Bruno and the waiters were very hospitable and will definitely go again if we ever get back to New York !!"
111,"Definitely the best meal I’ve ever had, from the atmosphere to the huge steak everything was perfect. The best restaurant in NYC."
112,"It would be hard to dine in a regular restaurant after eating at Club A.  The food was amazing! Everything in this place is at the highest quality. The owner, Bruno, pays attention to every detail: how to place look, how the tables are organized, how the waiters are available all the time but do not bother you. And the result -- an exceptional place."
