,opinions
39,"I went there during our holiday as it was clise to our hotel. We had suleimani chicken and lamb saag , both were to die for. I really recommend it. I wish this restaurant was In Malta would be in my fav list"
40,I was a solo diner and these guys took such great care of me. Thank you for your amazing hospitality and delicious food!! <3
41,"Booked table in advance due to popularity! Lovely mixed starters, superb choice & range of curries to suit all palates. The Chicken Resala was absolutely delicious very tender & my hubby had King Prawn Malabar & this was equally delicious! Nice atmosphere, excellent service & staff polite & helpful would definitely go again! Many thanks Lindsay & Dean visiting from Scotland"
42,Visited here over the weekend i must say the food was lovely portion sizes were good and service was very good. If i had used the toilets before eating i would've walked out straight away is it really that difficult to put a lick of paint on a toilet door and some proper locks not botched up with bits of plywood. The stench smelt ingrained like they hadn't had a good clean in a long while i don't expect to lift up the toilet seat and see the back of the toilet backed up with yellow stains. If the toilets are like this how hygienic is the kitchen. I wouldn't visit here again which is a shame because the food was really good.
43,We booked for a table of 5 for a birthday gathering. The Table was in a great position. Service was excellent and the food was delicious. Waiters were helpful and attentive. They made us feel special especially the birthday girl.
44,Very tasty sheek kebab starter and good portions. Peshwari naan very good. Great service. Nice relaxing music. Would return again
45,No booking and were seated quickly service was super quick and the food touched the spot !! Definitely give it ago the prices were really reasonable ☺️
46,"Great food quick service BYOB which is great, perfect place to take the gals! Would defo come again quick bookings!"
47,"Food was amazing and service was quick. Recommend the saag paneer, it was delicious. Thank you! :) :)"
48,Very good food ! Very good services! Reasonable price. Thank you very much for warm welcome ! Congratulations for your family.
49,"Great experience! Easy to book online. Food was excellent. My 13 year old son & I are pescatariam and enjoy a fish curry.he had the Tandoori Salmon and I had Macher Tenga (tilapia fish). Fantastic food, great service. Highly recommended!"
50,"Very good price. Starter, main, rice and nnaan plus wine all included in the bill. Enjoyed the meal."
51,"Lovely curry on brick lane ! Had a chicken and a lamb dish and both were very tasty, can highlight reccomend"
52,"Service and food was excellent, we went for the first time for a birthday meal and will definitely be back"
53,Amazing food and great services! Byob was a lovely extra and made to feel very welcome. Deffo recommend!
54,"Fantastic food, even better service, would highly highly recommend this fine establishment. Friendly staff too!"
55,"Without a doubt the best curry house on the lane. And I’ve done my fair share of the rounds. Service was perfect. always looking after you with a smile on the face. Both curries were 10/10, nice and hot. wouldn’t even bother with the other curry houses here, Sheba’s got it down."
56,Had a wonderful time at sheba today with my friends it's was busy but the staff told us to wait for 5 minutes for a table and the was on time maybe 6 minutes but it was OK lovely food and always good service one of the owner he was a young man looked afters us very well
57,I visited with my good friend who loves Indian food. We ordered the Chicken Madras and Suleiman Chicken with pilau rice and it was delicious. Fantastic service also.
58,"This is our second visit from the US and on both visits (October 21 and May 22) we have eaten here and found the food to be delicious, the service to be top-notch and the prices to be very reasonable. Would come back in a heartbeat!"
59,"I have had a nice experience twice now at Sheba, both times great service and i returned after the amazing curry that I had the first time. And will come back a 3rd, the experiences in cuisine, professionalism, and ambience have all been worth returns."
60,"We had a great meal at Sheba, and were given great recommendations on what to order when we asked our server."
61,"We had a Friday lunch which was very nice, can't beleive it was so quiet, I think they get really busy during the evenings. Very attentive staff and couldn't have done more for us...... always nice to get a completementary drink thrown in as well! We will be back"
62,"Staff were very friendly, service was 10/10 . Food and presentation is emaculate and stunning, tasting as described. Definitely would go again and recommend others to visit."
63,Fantastic food and the service here is second to none. The staffs are very friendly and helpful. Highly recommended
64,"Friendly service and delicious food. Everything arrived at the same time and we all enjoyed all the dishes, fish, lamb and vegetables."
65,Just as good as next door. Pretty good for Brick Lane innit. Pistachio Ice Cream is very nice. The poppadoms are even better
66,"Delicious food, spiced very well Peshwari naan and pumpkin lentil curry were especially good Shah waited our table and was very polite and attentive Would definitely recommend to anyone who wants an amazing curry"
67,Visited this restaurant on a busy Saturday evening and ordered their Famous Bengal lobster special and I was not disappointed as it was just mouth watering and easily came off the shell.I have to say I waited about 35 minutes for it but it was worth the wait as it was just beautiful.  The restaurant is very popular and extremely busy and all the staff are very efficient and can’t do enough for you.  I would highly recommend going to this restaurant if you are in London and looking for top quality Asian cooking.  There were 2 of us dining and the bill was £44 ( no service charge)
68,"Mushroom rice is absolutely delicious and the staff were friendly. Very affordable, will come again for sure!"
69,"We called to see if the restaurant could accommodate a large party and they were extremely helpful. We were looked after very well, the food was delicious and the menu extensive. We’d certainly go there again."
70,Great food. Really tasty. Good range on the menu. Best peshwari naan I’ve ever had. Friendly and helpful staff. Thoroughly recommend
71,"I once lived near those tall glass buildings and I heard a city-boy telling another city-boy never to go beyond Middlesex Street to the east, that he wouldn't bring his wallet over there, where the buildings are again middle size and made of bricks. It utterly surprised me. I used to spend my days in those streets where the bricks on the walls don't let you see inside the homes, although those walls are more transparent than those of glass within The City.   Now, I live in a different place, but usually come to Brick Lane for food or anything else. In Sheba they take care of me, kindly, as its name already confirms that in Bengali. The rhythm is hectic in the street and around the tables: newcomers, big groups, romantic couples, kids. Waiters with the free first round of drinks or smoky plates in their hands running up and down. However, each table is immersed in its own bubble. The required quietness of the white cloth to enjoy each time the colorful masala or the crispness of the papadum, the sticky sponginess of the cheese naan drowned in green curry, the softness of the chicken tikka.  The TV was on that night, and although silent, the Bollywood scenes kept drawing the attention of my kids. After several calls, I gave up. So instead of a family dinner as I hoped, I ended up having a one to one with my wife. Like at home, nothing pretentious, with the transparency of the everyday."
72,"Visited Sheba in July 2021 while on holiday with my family. We’d purchased Groupon vouchers but I can honestly say that next time we’re in London, we’ll be eating here regardless of vouchers. The quality and value of the food is second to none and the owner is really friendly & chatty without being overbearing. It was our first time having Indian food in London and it definitely won’t be our last!"
73,Came for food with friends. The restaurant were more bothered about kicking us out and getting us to pay than anything. 2 football clubs in there and they had double booked so wanted out table. Had such a bad experience and they made us pay a £10 tip. Do not go here!!
74,I came here as part of a work group of 11 on a work Christmas party and were given the area downstairs. Staff were very good as was the food they were very understanding when we were a little noisy even creating our own karaoke party. Would recommend this restaurant.
75,"treated ourselves to two visits in a week whilst holidaying in London. Absolutely loved it, big thanks to Moe and his Uncle, look forward to seeing you when next in london. great food, warm hospitality, highly recommended, a must go to if you are hungry and any where near Brick Lane david and sue"
76,"Food was tasty; we had the madras lamb and saag lamb, mushroom rice and chilli cheese naan -the lamb was super soft. Flavours were lovely. Good service."
77,"Walked past Sheba in brick lane, a friendly man asked us if we were hungry! We were aiming for another we know but decided to try here instead for something different. We tried to chose a different main dish so went for a king prawn korai, the prawns were insanely big and juicy and fresh, the peshwari naan was lovely, chilli and garlic rice highly recommended and lovely big pieces of panner in the tikka started! Everyone really friendly and nice atmosphere."
78,"Got a voucher for this restaurant on Groupon for Starter, main and side for 2 people and the food was delicious and fresh. Would highly recommend."
79,Had a wonderful day out at sheba with my friends loved everything about it from food to service it was just perfect would recommend eayone to try it out
80,Went in a group on deal. Delicious food. Staff very friendly. Meal very tasty but not as hot/spice you as we are used to. Used to a Bradford curry
81,"The food was amazing! Such great value for money, everything was so delicious and the service was brilliant. We all enjoyed it so much."
82,"My friend and I received impeccable and super friendly service from the guys here. We were seated comfortably, intuitive recognition in an instant that I was not totally happy with the first table offered in spite of not saying a thing, Food was lovely and fresh, very tasty and we'll presented. My friend and I received extra complimentary chocolates too!! Great atmosphere, definitely be back."
83,Would not recomnend. Service was awful asked several times for drinks and only half the group were service. Staff too busy trying to pull people in off the street. Chicken was like rubber sauce coukd have been out a jar.
84,I enjoyed my experience and they are very friendly and clean. Honestly it's in a class of their own. MUST TRY
85,"Visited for a business trip, a fantastic service, great price and amazing food, I highly recommended. Would visit again!!"
86,"Sheba is a good place to eat and enjoy excellent Indian cuisine. I first visited here in July and it was so good I returned this weekend on September 11th for another fantastic meal. The staff are brilliant with and look after you very well. Thanks to Jimmie who enticed us in whilst walking along brick lane when we were wondering where to eat on a wet July evening. He said the food and service would be good and he wasn’t wrong. It’s absolutely superb, when I tasted the lime pickle at the start I knew I was in for a treat! I’m looking forward to seeing everyone again soon at Sheba for another enjoyable meal & visit. Many thanks to everyone for looking after us so well. Best wishes Rufus."
87,"Genuinely the best curry I've had in a long time. The food, vibe and service was ace. The team catered for a large group and everything was perfect. Good curry and good people. Will be back very soon thanks team. Thanks for making the birthday so special."
88,"Group of 12 for a birthday, great table, so welcoming and looked after us really well. Food was top notch, and the team went above and beyond to make sure it was a great birthday."
89,It's a long time since I have visited Brick Lane and the many Asian restaurants on offer. We were in London recently and decided we would visit again. The host of Sheba was so welcoming and so in tune with the sort of meal we wanted. The menu was very extensive containing a very large number of dishes I've never heard of before. There were four of us. We didn't leave a single grain of rice - it was all simply superb. I will most certainly be back. I strongly recommend it.
90,"Great customer service and the food was lovely. The vegetable curry was the highlight for me, would definitely go back for that!"
91,"Came here as a group of 7. Curry’s were amazing the lamb saag was a highlight. Tried the Bollywood blast, which was spicy but very very tasty. Coffee had cream with it which we particularly enjoyed.  The waiter was knowledgeable and friendly. Fantastic start to the weekend.  Would definitely come again. 10/10 would recommend."
92,"The best customer experience. You won’t get better on brick lane! Really nice atmosphere and a nice place to spend an evening. Good food, affordable drinks, great price."
93,Had a wonderful time with my family had good food and good service. I had lamb shanks my wife had king prawn tawa The place was buzzing with a good vibe and the atmosphere was wonderful the service was so good I will definitely go back again to sheba and recommend to all Mt friends and family.
94,"Came in here on the off chance whilst walking down brick lane for a friends birthday. Really nice food, reasonable prices, good service and gave my friend a complimentary drink as it was her birthday. Will be back."
95,"I shared a fantastic meal here with my 17 year old in June. We had actually bought a groupon voucher so, in all honesty, weren't expecting much choice, but the variety was fantastic and the food was delicious. Even without a really good deal I was absolutely eat here again - without a doubt"
96,"Absolutely loved shebas, me and my partner came tonight (13th July) and the food was sublime, fantastic value, and the customer service was second to none.. Would highly recommend.. And will definitely be back"
97,Love this restaurant. The staff are always friendly and the food is always very good. It’s my must go to place when I’m in the area.
98,"We had a fabulous meal. Authentic, delicious fresh food. The service was excellent and the staff were very friendly and welcoming. It was a quiet night in the restaurant as it was the UEFA semi final but this did not detract from the experience. Would highly recommend"
99,One of the best Indian meals we’ve ever had. We’re foodies and love Indian cuisine. The food at Sheba was outstanding. Due to the Euro semi-finals we were the only diners in the restaurant. The service was charming and delightful. The food was deliciously spicy without being too hot.
100,"The best indian place we’ve found on The Fork. Bricklane location, the curry is gorgeous, there are lots of flavours. Thank you!"
101,"The staff were lovely, friendly and accommodating. And the food was some of the best we have ever had. Can’t recommend this restaurant enough!"
102,"Had some Groupon vouchers for this restaurant, wasn't expecting much as it didn't cost the earth, however from the moment you get through the door the service is great, they couldn't be helpful enough, especially as we arrived late, great selection of food from set menu, cobra beer on tap, a must at all Indian restaurants, it got busy as the evening went on but the service didn't falter. If you want a nice surprise, go visit, I'll be going back in July."
103,Top notch food with a class atmosphere and friendly service! Shah made sure our food was fast and our cups were full throughout our visit.
104,"Had a meal here today, 4 of us and my little boy. Was very well catered for and looked after. Food was outstanding. Thank you :)"
105,Quality meal. Shout out to Shah for excellent service Fantastic atmosphere and great vibes all around
106,"First off. The picture you see on TripAdvisor is nothing like the actual restaurant. It's not bright, clean and sparkling as shown.  We went as a gift ""experience"" and wouldn't eve come back.  We were sat by the far end which was initially a laptop office which was hurriedly cleared and as such was busy with noise from waiters and staff.  The table had a bottle of water on it but we had to ask for glasses. Later, we found out that this was chargeable. We never asked for it and it was £9 including 1 Kingfisher so I would estimate £3-4 for a bottle of warm still water.  Not a great start.  The floor bounces so you feel every step as the service moves up and down.  The tikka starter lacked any real freshness and flavour and the main was OK.  Noway worth £59 and one to avoid.  As for the food. We were never asked how"
107,"Really can't recommend highly enough. Best poppadoms and pickles I've had in a long time, then we all TOTALLY LOVED our mains - all different and all equally gorgeous and yummy. Shah looked after us and was amazing, totally on the ball and always one step ahead of us and our needs. Seriously can not recommend highly enough ❤"
108,They really took care of me and my mum and gave us amazing deals. Must recommend to everyone. Food was amazing and the hospitality is 5*
109,"Amazing food, great service and lovely atmosphere! Very attentive people and helpful New local curry place,"
110,"One of the best Indian meals I have ever had. The Nawabi Lamb Shank was superb, it had so much flavour and the lamb fell off the bone. Mushroom rice and sag aloo also excellent. The service was friendly and professional."
111,Went for a family meal I must say the food was amazing our children's enjoyed the food as much as we did. We will for sure go back. Most importantly the customer service was above all. Highly recommend.
112,Went out to Brick Lane for a meal with family and ended up in Sheba restaurant. The food was exemplary as well as the service.. highly recommend this place. Thank you Sheba stuff for looking after us.
113,We had a warm welcome to this friendly traditional place with nice polite staff and good value delicious food. The lamb saag was excellent as was the tandoori chicken..... beer reasonably priced too..... please give them a try now they are reopened . You wont be disapointed! ( Social distanced tables all in order here too!)
114,"Sheba is one of the best indian restaurants in Brick Lane, I decided to eat something at Sheba with some friends due to its good reviews here.  It is not a big place, I reckon it has the space for about 30 people.  I found the service quite quick and I thought the curry and the paneer were pretty tasty and well cooked.  The waiters were professional but I did not like their push to "" send us at home"" due to restaurant closure, but 30 mins before the closure.  Overall, I reckon it is definitely more of quantity over quality and the price was very good for the food, service and location."
115,5 star food and service Warm welcome Clean environment I go there often with my wife Highly recommended
116,"we visited on a busy saturday night though maybe all saturdays are busy. young exuberant crowd. food was good - subtle, not overwhelmimg but beware, their rating of spice-ness is more accurate than most - I went for a two chilli rating - and it was at least that,but delicious. all of us were very happy with our meals."
117,Greeted with poppadoms and chutney plate. Friendly staff and great portions. A round of shots on the house at the end. Not rushed allowed to take our time and relax. Would recommend for groups wanting to take their time and watch the day go by.
118,we visited using a groupon and received great service and really enjoyed the food. staff very polite and made us feel welcome.
119,"I had an amazing dinner at Sheba with my dad just now. Amazing food, lovely waiters. The only minus was the loud music."
120,"My husband and I were in London to celebrate his 40th birthday. We met up with our local friend and returned to this Brick Lane restaurant 4 years since our last visit. The food was still delicious, decent service, and decent prices. The portion sizes seemed a bit smaller than our previous visit but the quality and taste was still outstanding. Butter chicken, lamb vindaloo, and samosas were some of our favourties."
121,Just left this restaurant only went based on reviews and the fact that if you have a full paying guest the birthday person gets a free 3 course meal well this is not true as u get a starter main and they say your rice is the 3rd course iv never heard thos before n 25 years of visiting Indian restaurants also when you let them know you have your voucher they look at you like they have no idea what ur talking about. Also u can not buy individual items it's all based on 1 course £16.95 even children and 2 courses £19.95 Very decieving restaurant food was very basic would not go back jave had better from my local take away bhaji isle of dogs. Wen I asked for the 3rd course he said it was the rice. But as you will see from my recipet he put 2 course birthday meal. Very disappointed do not waste your time as if u walk.down brick lane you will get better deals and great tasting restaurants. I highly respect a place called Khans in bayswater absolutely beautiful food but not great service but the food is amazing
122,Booked this restraunt upon genuine feedback from work colleagues who have visited this restraunt.Turned out to be exact as recommended. Booking service was very welcoming restraunt hasa very pleasant atmosphere food was was amazing shohid was a very helpful waiter aswell thank you guys definitely will recommend you
123,"I lived in Birmingham for four years and ate curries almost every week but I think this was actually the best curry I've ever eaten. So much flavour, very good price and very decent portions. The staff were friendly, polite and accommodating too. If I'm ever back on Brick Lane this will be my curry house of choice!"
124,"Down Brick Lane there are plenty of places all boasting awards of some kind but I first went by ratings on Google maps, then noticed this was one of the few places that responded to reviews on Google, so I made it a point of visiting there.  It's not a big place (sufficient space for about 30 diners, I'd guess) but was quite busy with plenty of staff on standby, being attentive. Some Bollywood played on the TV with the soundtrack piped into the overhead speakers for ambience, but the volume wasn't overly loud. There seemed to be a downstairs but wasn't marked for seating.  I found the service quite a quick turnaround - I ordered a Jal Frezie with nan and a Cobra and didn't have long to wait. I thought the curry was pretty tasty, having a nice thick sauce and just the right amount of kick, but there wasn't a great deal of it for the price.  Overall, it's definitely more of the ""quality over quantity"" and I'll be visiting this place again."
125,"Went for a Christmas gathering with friends, portions were very small, for example, ordered a chilli paneer dish which has four small cubes of paneer and nothing else cost was £7..! The chilli paneer was completely unreasonable in the level of chilli - and I can tolerate my spice very well. Food was okay, BYOB is good but everywhere on brick lane does that. Service was good but 20% compulsory service charge is pretty high. Won't return but not a bad experience. Just know there's better available"
126,"A group of 28 of us came here for our team Christmas meal. The service is really good, they went above and beyond for us and the food was excellent. Reasonable prices. I would definitely reccommend this restaurant."
127,"Two of us ate here and we were really disappointed. The starters were dry and bland, both curries tasted the same - the best bit was the naan bread (but still didn’t make up for the rest of the meal) The service also wasn’t great. We were in line with the door and had to keep getting up and closing it because every 5 minutes or so staff would wander in and out (letting a very cold breeze in every time) and would leave the door open which is pretty rude in the middle of winter. We won’t be returning and next time we’re around the brick lane area will definitely try somewhere different for a better experience."
128,Neatly 2 hours sat waiting. Friends had eatten and left before some meals were served. The food tastes ok but not if you want to eat together.
129,"Absolute amazing, this has to the finest indian restaurant, the mouthwatering dishes and thick luscious sauce in there currys. Was worried if the curries would taste same like most indian restaurant but each curry we ordered tasted very different to each other, the Lamb Bunah Naga,Chicken Xacuti, to die for Bengal Lamb Shank, King Prawn Malabar,these are the must tries. Excellent atmosphere, there was few large groups like ourselves, still food came piping hot on time, excellent service."
130,The service and friendly welcome I got was absolutely amazing I went there for my birthday dinner and really enjoyed it the food was mouthwatering and will recommend everyone to go there with friends family
131,"I have dined at Brick Lane curry houses numerous times and this was by far the most disappointing experience I've had - and to be completely honest, one of the worst dining out experiences I've had anywhere. The man outside whose job it was to lure in customers offered us a set price, which included two drinks (there were four of us eating together, all of whom could verify this). When we asked for our second drink, we were told quite forcefully by our waiter that the deal only included one drink. When we protested, explaining that his colleague outside promised two as part of the deal, he again very aggressively denied this would have ever been offered. Two of us went outside to clarify with the guy on the sidewalk, when the waiter barged out after us and continued to deny that has had been offered - I should add that he was getting extremely angry and threatening at this point. The sidewalk man then came over to our table and said that he'd only offered us one drink (lying blatantly to our faces) but would give as an additional one as an act of goodwill. At this point there were about four members of staff fighting loudly about this, which made the dining experience uncomfortable to say the least. When it came time to pay they added a ""service charge"" on to the bill, which we could only assume was to cover the cost of the additional round of drinks. Our waiter then hovered over us as we put down our money and counted it out on the table in front of us. We left feeling completely put off to say the least. In addition to the blatant lying and aggression, there were many other unsavory components to our dining experience. The toilets were absolutely disgusting and had rat droppings on the floor. The food was subpar at best - though to be fair, one doesn't go to a brick lane curry house for an exceptional meal. We also had extremely rude and lax service, even before the altercation about the drinks. There are many curry houses on Brick Lane, and I would recommend trying any of them before this one."
132,"speechless, food was amazing and delicious. Spicy and cooked to perfection just how I like it. The curry and naan bread were a perfect combo. Mmmmhhhh. The staff were all so kind and welcoming to me and my friends. 😄😄 would definitely recommend. 100%"
133,I visited this restaurant with my daughter and my grandkids very beautiful place and service but the food is horrible
134,Im a regular diner on brick lane but recently ive been visiting this gem a few times sheba serves the best dishes by far to others the service is as always amazing absolutely faboulase prawn dishes aswell. Keep it up guys see you soon.
135,"flFood was really good and couldn't be faulted. Unfortunately customer service is poor and I wouldn't recommend coming here. I came with a Groupon voucher hoping to come back another time if I enjoyed it - but this was not the case. They throw your plate of food onto the table, not bothering to actually hand it out to the individual person but instead leave everything onto the side of the table. Just generally rude."
136,"with brick lane being on the ""tourist route"" , plus it being a road full of curry houses that would possibly cater for customers that they would never see again , we were not expecting anything special. how wrong we were ! - the restaurant was clean ,tidy comfortable with white tablecloths on all the tables . although the menu was very reasonably priced , the staff were most efficiant , the portions were most generous and the quality of the food was superb , there is no doubt when we are in brick lane again , we will walk past all the other restaurants touting for business and head for ""SHEBA"""
