,opinions
12,"Since we were travelling all the way from Europe, I booked a table over the phone in advance for 11 people, including 3 children aged 7, 3 and 2. I was told that for such a large party I would be obligated to take a prefixed menu of three courses because there were so many of us, which I found reasonable and to which I ultimately agreed. However, I asked if it was possible for the children to eat à la carte because I didn’t want food to go to waste. They agreed and the manager told me on the phone the menu would be 45$ each. I found the price really ok so I booked the table without hesitation.  If only I had known, I would have asked to confirm this booking in writing!!!  The three courses on the menu came straight out of their regular menu. I, for instance, had the following:  Tagliolini neri alle vongole 26.00 Squid ink tagliolini, clams, cherry tomatoes, garlic white wine  Calamaretti alla griglia 19.00 Grilled squid, corn & cucumber salad, lemon dressing  Tiramisù 11.00  This makes up a total of 56$. Each of us had three courses, as agreed, which in total ranged in price from between 50-60$ on the regular menu. We also had three bottles of wine.  When we got our check, we almost fell off our chairs! They had counted 85$!!! for each fixed menu instead of the agreed 45$! The check was a total of 1168,90$!  When I confronted the manager, he claimed he had told me on the phone the menu would be 85$ per person. This is clearly NOT TRUE because I would never have agreed to such an expensive menu for a family of 11, for no special occasion, at a very basic Italian restaurant. (Mind you, for this price we could almost have eaten at a quality Michelin starred restaurant!) When I asked him whether I could see the price of the prefixed menu, he told me it was only based on his word and the price of the prefixed menu was not indicated anywhere.  This is not the way an honest establishment should treat its customers! By the way, should a fixed menu, based on the regular everyday dinner menu, not at least be close in price to the usual prices indicated? Where I come from, a fixed menu for such a large party, generally benefits the customer in some way because it is lower in price than the actual menu. But of course, I am talking about honest restaurateurs here and not embezzlers.  When I complained a little more vehemently he told me he was doing me a favour allowing us to let the children (may I remind you, 7, 3 and 2 years old!) eat à la carte. For the sake of consistency, a little sidenote: their spaghetti bolognese is 24$, and we ordered three!  All in all, a terrible experience in a deplorable establishment that obviously needs to rip off its customers to stay afloat. I understand why. Aside from the awful mismanagement of this place, the food is mediocre at best. Not to be trusted! For the love of God, do not set foot in this place!"
13,my friend and i went the day after st pattys day and the food was great and our server marco was so sweet and made the experience even better. we love u marco!!
14,"Bustling NY restaurant, some great/classic Italian dishes with good/very good service along the way. We were looking for a good; fun, Italian vibe during a recent trip to the city and this totally delivered."
15,"Choose this spur of the moment on trip adviser for afternoon lunch and had absolutely no regrets, lovely food in a quaint Italian setting. Highly recommend."
16,"Great food, well presented and lots of flavor. The restaurant is pretty and the staff is very friendly. A place to repeat in NYC."
17,You have to turn up exactly on time . It was very busy with a lot of compliant staff . Being European and having Italian heritage and many close Italian friends I must say for the money ($180 with wine and aperitifs!) I left feeling a little deflated. NOTHING felt authentic to me food was ok but probably nothing I could not do myself really. Lacking in Italian spirit really!! . Ok but doubt I would return on my next visit to New York.
18,"I was told this place had some of the best Italian food. Went for the spaghetti Carbonara to see how good it really is. For the life of me I don't understand the ratings: I did not get my spaghetti (al dente) but Linguini which was too al dente (I guess they used the spaghetti-al dente-time for the thicker linguini). It was drowning in thin sauce and the pancetta was a fatty bacon. I should have known when I was asked if I wanted cheese over my carbonara; any Italian cook's stomach turns when they read this (would you like some basil over your pesto sauce?). The only Italian person there was a very nice waiter, who's actions at the register were closely watched by one of the many south-asian looking gentlemen. Da Andrea?? Ma scerzo!"
19,Marco was the best waiter I ever had!!!! I had ravioli and it was fantastic per Marcos recommendation. I loved the ambiance and had such a fantastic time. This place is FIVE STARS in my mind!!! We loved the pumpkin dessert.
20,"Food, drinks and wait staff was amazing. We had appetizers entrees and shared dessert. In addition to afew drinks. I will return again."
21,Just had an incredible dinner with friends from North Carolina …the outdoor setting is so beautiful! Food was cooked exactly to everyone’s specifications . Can’t say enough about our wonderful server Nicholas… he was so knowledgeable and couldn’t have been more personable ! Thank you Nicholas and Da Andrea for a perfect evening!
22,"Our family of six enjoyed a delightful meal on a warm Saturday evening in October. We reserved an outside table, which was covered and shielded from the rain.  Everything we ordered was excellent. Highlights: fresh baked ""tigelle"" buns with Parma prosciutto and various pasta dishes. The prosciutto melted in our mouths. Our waiter recommended the Barolo, which was a nice red wine (light enough to be enjoyed by even those in our party who don't like a full-bodied red). The gelato and sorbet were outstanding.  Service was professional and attentive. We were asked for proof of Covid vaccine and photo ID upon entering (which was very reassuring for us). At 9 p.m. (when we had been there for about 2 hours), the host kind of hurried us along since he had a party waiting for our table. He was very gracious about it."
23,"For many years I have been a devoted and happy patron of Da Andrea. Even after the family that founded the restaurant sold it, I continued to dine there and even supported the restaurant during the worst of the Covid pandemic. But my experience there last night with a friend put me off the restaurant.  Although we had a reservation, we had to wait about 20 minutes before we were seated. As we were about to sit down, a busboy emptied a glass containing candle wax and water onto the sidewalk directly in front of my chair.  After a long delay we placed our order. The first course arrived after yet another delay. But then nearly a full hour passed before we received our main course, despite our inquiries of the waiter and manager., neither of whom returned. The couple at the next table over, who were seated a few minutes after we were, had long since finished their dinner and received their check before our main course came.)  I ordered one of the daily specials, which was described as risotto with monkfish. The plate that finally arrived contained rice and chunks of tomato. I searched carefully for monkfish and found a single pebble-sized piece. When I asked the waiter what happened to the fish, he took my plate away. I thought the kitchen would add some monkfish but when he returned the waiter reported the chef said “the monkfish was mixed in.” The risotto tasted vaguely of fish ( perhaps it was used in the broth) but it was bland and did not have a creamy texture.  Not only did the waiter and manager not suggest a peace offering for having ignored and misled us, as the prior owners would have done, but they didn’t even offer an apology.  The restaurant was not equipped for the crowd last night and clearly demonstrated that they don’t value loyal, long-time customers. Since Da Andrea had been one of my favorite restaurants, my experience last night was especially disappointing."
24,"We sat inside for dinner mid-week at the end of June 2021. Everything we ordered was delicious (grilled prawns, pork chop, carbonera pasta, chocolate cake, creme brulee, gelato). Service was outstanding."
25,It isn’t WOW or a destination restaurant. It is consistently good food and excellent service. Lots of pasta choices and a pretty good wine list. if you live in this area you won’t be disappointed
26,"Ordered filet mignon and it was awesome, the area and set up is very unique a great dining experience"
27,"What a great little restaurant. Tucked away in a residential neighborhood. Small, intimate, quiet. Service was excellent as was the food. A must try for anyone in area"
28,"The food is good, but don't expect the same prices that were pre-pandemic. They have raised them quite a bit and i guess that is to be expected. But the entrees are up at least $ 8-10 dollars each. But considering what the business has been through I'm glad it survived!"
29,Da Andrea is one of our neighborhood favorites; it is Italian and has entrees under $20 and has a very casual dress code (if at all) and you can make reservations for larger groups….it also has a great wine selection. This place is well known in the Village and moved to its current location because it outgrew its space on Hudson Street where it had been for many years.
30,We just past buy looks so neat and welcoming. Nice real flowers outside very European feeling . We order pasta papardeli - was amaizing aldante . Great place will come back . Love food made with love
31,"The service by Da Andrea was phenomenal. Me and a group of friend went out on a Friday night, we booked the table over the phone. I must say, from the store manager to waitier, food runner all was extremely polite and gentle. They took their time serving us as well checked on us for anything we needed. The food was delicious . I highly recommend for anyone that like Italian food to give Da Andrea a visit."
32,"Really good food. The bread was very good as were the 2 salads. We had main dishes of seafood in tomato broth with pasta, steak with vegetables and potatoes and a special of pasta with lobster in a mushroom sauce.  We had a desert of 3 sorbets and another of apple cake with ice cream. They also gave us almond cookies for free. Service was also very friendly. You sit outside. The restaurant is on a side street. Highly recommended!"
33,"We were in NY from out of town and staying at the Hyatt Union Square down the street. They highly recommended Da Andrea, so we gave it a try. WOW! Everything was so amazing from the bread on the table through to dessert. We shared the carpaccio and burrata salad to start, then the gorgonzola gnocchi and pasta with eggplant and spicy red sauce, and finished with the tiramisu and chocolate caramel cake. What a fabulous meal... every bite was authentic and a treat! To add to it, our server and assistant were both very friendly and attentive. We will definitely be back when we are in the area!!!"
34,"We tried our luck with no reservations and sat at the bar for dinner. The bartender was super friendly and professional. The wait staff are moving fast and furious in this quaint restaurant. Food was delicious. We shared the burrata, polpetta, and salad. I had the risotto which was amazing with a red sauce, very unique. With a glass of wine the meal was quite reasonable. Will definitely return when staying at Walker Hotel again."
35,"We were on our way back to Brooklyn from the Meat Packing District and just were famished. Couldn't wait. I typed in Italian and Da Andrea was the closest one. We walked in and immediately felt like we had come home. Rustic and warm and inviting. It took us about 1 minute to decide on the Filetto Di Manzo: Grilled Filet Mignon, Spinach, Mashed Potato, & Truffle butter. we were surprised how quickly the food came out (15 minutes? so fast) and the filet was HOT all the way through (med rare of course). SO delicious and tender. Every part of that dish was just an adventure in savory and the truffle butter was the icing on the cake. A+++ for service, attention to detail, well crafted and presented dishes, and a warm and inviting atmosphere. We just found our new neighborhood Italian restaurant in Manhattan!"
36,"The place is small and was very busy when we got there. The food was very very good, but the place was so loud that it was very uncomfortable.  This is why I recommend you come her with your wife after a fight. The place is so loud that you can't have a conversation at your own table. So you get a great meal, took your wife to dinner AND you don't have to talk to her.  But in all seriousness, this place is louder than a Chinese train station during a mass evacuation. Food is awesome, but the atmosphere is so unpleasant that we cannot recommend you going here, at least not during peak hours. Maybe 5PM is ok"
37,We went to this amazing restaurant two days after Christmas the place was packed the food was awesome the service great the wine list great and reasonable food was authentic Italian and we enjoyed it immensely I recommend it for anyone who travels to New York to get away from the busy areas and down to a nice neighborhood in a beautiful setting
38,"Wow. I was impressed with this place. In a city of so many Italian restaurants. so many GOOD Italian restaurants, the competition is stiff, so it's really hard to choose one. I picked this one for its location as I was meeting a friend, plus I wanted it to be GOOD, and I was overjoyed to see how very good it was!  When we arrived, the place was packed, but I had made reservations, and we waited for less than 5 minutes to be seated in a nice corner table.  We shared the Carpaccio, which was incredible, I had the Spaghetti Alla Carbonara, probably the best I have ever had! Creamy, but not too rich. My dining partner had the Ravioli di Vitello, so delicious as well.  We had wine by the glass, but we should've ordered a bottle, as it was so good, but hey, that happens!  The staff was good without being overbearing, they leave you to enjoy your meal. I was surprised as it being so busy that it would be distracting, but it was not.  While it was a dinner with a friend, I would happily bring my wife here as it could be a very romantic restaurant!"
39,"We went for early dinner ... about 5:30. It was not crowded when we arrived, but filled up while we were there. We sat in a corner so I (age 75) could hear better. Good choice. We split a liter of house red; another good choice. Although I don't remember exactly what we ate, I remember thinking ""this is really good."" Would recommend to anyone."
40,My son and I were in New York and ate here on our second night. A great dinner. We started with a salad which was very good. I had the spaghetti bolognese and it was outstanding. My son had a risotto meal and he said it was very good. This restaurant has reasonable prices and the servings are very filling. If ever back in New York I will definitely return for dinner. Waiter was very good.
41,"I had the best spaghetti carbonara of my life last week at this wonderful neighbourhood restaurant. I shared a Belgian endive salad which was also very good. The restaurant is crowded (we ate on a Thursday evening) and it's noisy. I was relieved that we sat in the back room which was a bit quieter than the larger dining room. The service, by the way, was excellent. Because of the difficulty in hearing what my table companions had to say, I am my rating is very good, not excellent."
42,We were going to the movies and wanted a place to eat and there across the street was a gem of a restaurant. The Service was outstanding. The venue is charming. And the food was very good.
43,"We had a party of 10 (with a reservation) and were graciously and efficiently served a lovely dinner recently. Recommend the salad, the pastas and an array of desserts. Good food reasonably priced in a charming setting and very accommodating. Thank you."
44,"This small and crowded place seems to be a neighborhood favorite. Service is terrific and courteous, wine is drinkable...BUT the pasta we ordered came with a heavy-handed tomato sauce (we had the spaghetti Bolognese and over-cooked artichoke ravioli) and the mixed salad was no big deal. Prices are reasonable so you won’t invest too much if you need a bite after seeing a movie at the Quad across the street or hearing music at the New School a few doors away. My friend and I aren’t tempted to return."
45,"Excellent wait staff and very reasonable prices. Started off with calamari that was grilled to perfection. Next had squid ink pasta and clams, as well as cavatelli with salmon and shrimp. Huge amounts of seafood in dishes."
46,"Our family of four adults enjoyed our dinner at DaAndrea. First of all, the wait staff was excellent- courteous and responsive. Secondly, the choices for appetizers and entrees pleased everyone's tastes. The polenta with mushrooms was delicious. We all had to try it. I had pappardelle with sausage which was delicious, and a little bit spicy. My husband ate the zuppa de pesce. It had fish, scallops, mussels, shrimp. He enjoyed it. The other dishes were basil pasta and stuffed chicken breast. The place is busy. It was a Thursday night and we did have a reservation. I would recommend Da Andrea for a reliable, tasty, fresh ingredients dining."
47,"Atmosphere, nice. Service, OK - unless you're a woman sitting by yourself. As I was one evening in mid-June. The obligatory ""Some fresh-ground pepper?"" was asked and as I do not often do, I said, ""Yes."" The pepper never appeared. It appeared instantly for the couple sitting next to me almost as soon as they'd sat down. Anyway, the rest of the service was OK. I didn't ask about the pepper because by the time I'd finished, it was too late. The food was a solid MEH. I got chicken paillard, which had a tasteless red sauce and what I think was avocado sauce - two solitary strips across the back. It was among the more mediocre dishes I've had in my time and, trust me, with a part-time home in Tuscany and a lot of European/world travel, I've sampled lots. It's a pricey place, too. I will not be back."
48,"Great Italian- very busy even though it was a Monday. Great pasta, nice food full stop, very welcoming attentive staff who did not rush us. Carafes of wine which are excellent value. Highly recommended."
49,"My wife wanted to go to a specific place for dessert, so I told her we’d just find a random spot for dinner before hand. Thanks to the reviews on TripAdvisor, we decided to go here, and I couldn’t have been happier with the decision. I’ve been coming to nyc for many years, and as of now this is my favorite place for dinner. The staff was so inviting and kind, the food was absolutely incredible and the prices were extremely reasonable. Count me in for another visit."
50,Very inviting entrance with simple but very stylish setup. No bar only tables that offer wine and beer plus food if you are hungry. The staff are friendly and easy going. Food menu has a great selection of appetizers and main courses. We tried the mushroom and the calamari. Fantastic taste and good portion. We also got a mix of pasta for main course and must admit the food is great and very tasty. The rest is clean and well kept. Great small spot for few drinks and food.
51,"We came here two years ago on a stifling August evening. Two years later we stumbled on the same restaurant and two years later the food is just as great. The staff are friendly, attentive and knowledgeable."
52,This the fourth time here. The muscles were great as was the parpadella. Service is very gracious. A great neighborhood place in the village.
53,"I cannot say enough about this wonderful restaurant! All the menu choices are great; presentation is lovely, portions generous, service terrific. The dishes are authentic Italian from northern Italy. They now take reservations which is great. They make most of their pastas. Pietro, a chef/ owner is charming!"
54,"Dinner last night was delightful. Not only was the food great, but the staff were pleasant and efficient. The cost was reasonable. And we could have a conversation with our friends. We will definitely make this a regular place."
55,"Right across the street from the wonderful Walker Hotel, sits this absolutely excellent “neighborhood-style” Italian restaurant. The food was amazing...a very nice wine list...very courteous and outstanding wait staff!  I would highly recommend this place to anyone looking to enjoy a great meal...in a quiet, off “the beaten path” type location! FIVE STARS!!"
56,"Da Andrea is a friendly and consistently excellent Italian restaurant with excellent pasta, antipasti, and seafood options. Always fresh and well prepared and the owner even gave my Mom a free panettone for the holidays on the way out. A total class act."
57,Birthday celebration was fantastic- you won’t find fresher homemade pasta anywhere. The sauces are unique. Do not miss the Bolognese. Service friendly and helpful- reasonable prices
58,"My spouse and I had dinner her at the recommendation of a cousin who is a long-term Chelsea resident. The food was fine - don't miss the tigelle modenesi con prosciutto (flat buns hot from the oven with ample Parma prosciutto) - almost a meal in itself. Service was attentive but not overbearing. Price was fine for a Chelsea restaurant. Not quiet, but noise was not a problem. I'd be delighted to eat here again."
59,"My wife and I have been going to this restaurant for over 18 years. The owners and waitstaff remember us and are friendly and accommodating. Since our daughter was very young, she has had severe food allergies, and the chef has always made her feel very comfortable. Recently, we arrived after 9 PM and were very hungry. We started and shared the salad special of select lettuce, roasted orange beets, marinated Portabello mushrooms and goat cheese. The main course specials were roasted organic salmon in a lemon sauce over lentils with roasted vegetables and duck breast with roasted cauliflower and home made pumpkin ravioli with a tasty brown sauce. The duck had a crispy skin and medium rare meat. We both specials with their house red wine. Dessert was 3 scoops of home made gelloti - rich chocolate and salted caramel. Everything was wonderfully prepared and value for your money! Can't rave about Da Andrea enough"
60,"The wonderful smell that hits you as soon as you walk into this small-ish, unpretentious restaurant is a clue as to the excellent food you will soon be eating.  Not a place for a business meal.  Also - they maintain their wines at room temperature, so you will want to have them chilled.  Mangia!"
61,"This restaurant is small, bustling and has a family-run vibe. It offers a variety of pastas and sauces. The salads and appetizers are sharable and tasty. Everything we ordered was excellent and the wait staff was friendly and attentive. We'll be back!"
62,The food is great. The atmosphere is understated. It’s easy to talk here which is always super important to me. I will go again and again.
63,The experience started at the door where the owner greeted us with a great smile - we lucked out arriving at 6:45 on a Saturday night 15 minutes before the crowd. Service was very professional and helpful and food was excellent and served with the sort of NYC speed that reminds you they need to turn the table over several times to pay the rent. Overall an enjoyable and meal.
64,The prices are very reasonable for all dishes. I tried the home made pappardelle with a red sauce and it was fantastic. Sat outside on a nice warm night. It’s on a quieter side street in Greenwich village and the subway stop is about 5 minutes away. I will definitely be back!
65,What a great restaurant this is. We went for an early supper on a Saturday night and enjoyed simple delicious fare! My veal and spinach ravioli was aromatic and really tasty. And my companions enjoyed their squid ink pasta and spaghetti bolognese. The wait staff were friendly and attentive at all times. We had a whole team looking after us. I wouldn't hesitate to go back there again!
66,"On my own, I started with the spinach and fennel salad. A lighter dressing might be better.  I ordered the mussel appetizer as my entree not sure it would be enough. It was more than enough and delicious, too. A large bowl of steaming hot mussels in a spicy tomato broth appeared. I managed to finish them off. The toasted focaccia was perfect for dipping in the broth. Wow!"
67,"This is an ‘old school’ Italian restaurant. Attentive, yet not obtrusive, wait staff. Delicious food. The specials were different the two days we ate there, and neither of us was disappointed. I am a pescatarian and the salmon I had was delicious, as was the risotto. The night before I had an excellent eggplant ravioli and my husband had pork. Nothing disappointed us. Highly recommend. We are on holiday from Australia, and next time we come back to NYC I’m sure we will try this restaurant again."
68,Lambrusco and Panna Cotta like Bologna! Kind service with quality food in a friendly and warm atmosphere. I look forward to my next meal!!!
69,Cutest little restaurant in the Village. Amazingly different fare and excellent service. After dinner we strolled the HiLine which was so close to restaurant to walk off our delicious dinner. Highly recommend this itinerary.
70,"We had 8:30 reservations for Da Andrea on Thursday night. At 6, we were starving, so we stopped in and asked if there was any chance we could eat now. They generously said of course and gave us a great table. The restaurant is just what you would imagine a NYC restaurant to be. It is small and intimate with fashionable people having a great time. The staff was attentive and the atmosphere was warm. The food was wonderful and we all enjoyed our meals. Four of us ate for about $115 with tip. It is located on a cute street in a quiet and safe area."
71,"Met friends for dinner here. Food was good. Restaurant itself was fairly simple, nothing extravagant. Menu seemed limited that night; not a lot of choices. Service was adequate, nothing out standing. Pretty much an average establishment but prices were decent too"
72,"Excellent food. HaD Fettuccine Di Zafferano, the Chicken Paillard and the Cappellacci. The bread with the olive oil was delicious."
73,"The food, service and atmosphere was great. Neighborhood gem and definitely a contender for best pasta in NYC"
74,"Top service, nice atmosphere and can be recommended. Food is OK+, not a Michelin but for the price more then good."
75,We chose this restaurant due to the proximity to our hotel and were not disappointed.  The service was good and the food was reasonably priced and excellent. I had the ravioli and it was excellent.  Friendly waiters with great food - I understand why this has such a great rating!
76,"Meals at Da Andrea are tasty, moderately priced and a very good NYC value for your money. Something novel to try for an appetizer are the freshly made Tigelle buns (sort of an Italian English muffin) served with prosciutto and parma cheese. Great for a table of four, or two, if really hungry. Risotto is a specialty and consistently excellent. Staff is friendly, reliable for advice and provides unhurried service. Reservations are taken only for parties of four or more. Best time for seating without waiting (or reservation) is between opening at 5:00pm and 6:00pm."
77,"Met a local friend here for dinner on his recommendation. You can only make reservations if you have a party of 4 or more. Otherwise, be prepared to wait in line during typical eating times. The food and service were excellent. Pricing is mid-range (we spent around $200 with tip for 3). We had a bottle of wine and everyone had dessert. As many have mentioned, it is very cozy and not a lot of seating."
78,"My dad and I dined here when he was in the city visiting me. My coworkers had recommended this spot and we were not disappointed. The staff is very friendly, the restaurant is warm and cozy, and the food was excellent. It is also very reasonably priced!! This is a must if you’re looking for a delicious meal."
79,"Six of us showed up at 8PM on Friday night and were showed traditional Italian hospitality: ""Are all 6 here?"" ""Yes"" ""Let me check - you'll have a table in five minutes""  He was right, and we feasted. Those who had not been here before took the business card so they can find da Andrea again."
80,The food was delicious and the service was very fast & friendly. Also a nice place to sit and talk with family/friends.
81,"this restaurant is in the Upper Greenwich Village. We ate here on a Saturday night. It was about 8:30 and I had called and the gentleman said they had some tables but did not take any reservations. so we hurried over to the restaurant and got seated immediately. Our server was very friendly and helpful with the specials and the menu. I ended up having the House Specialty of the night their Risotto and my wife had their Hangar steak. Both dishes were delicious. It was crowded in there, but it wasn't too loud. I highly recommend this restaurant."
82,"I dined tonight at Da Andrea Restaurant in upper Greenwich Village and had superb food -- tasty with an imaginative presentation. While it was fully crowded, the noise level was fine -- unlike many New York restaurants, where yuppies are screaming or talking in loud voices. And, prices are reasonable. I wish it were closer to my apartment."
83,We had a nice evening outside. Got really good starters but the mains lacked a lot. Excellent service and good vines! Worth another try.
84,"Fantastic , my wife is half Italian so not easily pleased with sub standard food , but a revelation , great food , authentic ,brilliant service , I wish we had found this place earlier , a lovely atmosphere"
85,This is quite a good restaurant in the area. Food is quite good. They also take reservation. Staff is family. Their price is very reasonable.
86,"I have been going there since 2003. Has never been disappointed! The food , the staff are simply one of the best in NYC"
87,Never had such a good pasta then in this place! It has always daily specials there amazing tasting and the food is always fresh!
88,This is a special place in the city. From the warmest welcome at the door to the last goodbye you will not find a more pleasurable dining experience in the city. Food is outstanding across the board and the service is astonishingly efficient and convivial. All the salads and pastas were excellent but the ravioli special and lamb special were another cut above. The zabaglione was shared by my two young friends to great delight. Price is moderate and a bargain considering the quality.
89,"Beautiful, quaint restaurant on a lovely street. Staff were extremely friendly and helpful. Service was great. Food was amazing. Prices were totally reasonable. Will definitely return!"
90,"Moving our daughter out of her summer apartment while she was dancing in NYC. We searched for Italian food and we initially selected it based on the fact that it was a block from her apartment. What we got was a wonderful meal, very reasonably priced menu, excellent service and excellent atmosphere. Initially worried when we popped in when they asked if we had a reservation. But, they sat us almost immediately and it was the highlight of our very short stay. Will definitely will be back next time in NYC and just hope not too many people discover it."
91,"Feels like Italy - a warm welcome and the aromas from the kitchen draw you in. Last night we took friends who have to avoid various things, and they were accommodated with no difficulty. We have been here several times and always had an excellent meal. ."
92,"Very nice restaurant and very convenient walk from major NYC shopping, just a short step away from the busier parts of town into a more calm area. Food presentation was excellent as was the service."
93,Food you can't fault in a lovely atmosphere. We had an organic salad followed by Fresh pasta accompanied by a carafe of the house red. All equally as good and very reasonable. Would definitely recommend
94,"I get to eat in Da Andrea Ristorante a couple times annually. The staff is welcoming, and attentive when you need them. It's truly an ""adult"" restaurant where you can actually have a conversation. Plentiful wood notes help absorb sound. Tables have reasonable space between them.  On my last visit, I had a well-flavored hanger steak with shallot gravy, though I found the steak on the chewy side. Well, every restaurant can once in while put a less than stellar dish on the table. My previous meals at Da Andrea Ristorante have, without exception, been perfect.  Very important note: Da Andrea's prices are very moderate, especially in pricey Greenwich Village. The General Manager is a sweetheart: He really makes diners feel welcomed. Overall service is exemplary,...and well mannered!"
95,"Right across the street from the newly renovated Quad Cinema, Da Andrea is a perfect pre or post film destination. This is superb Italian cuisine in a warm setting- like home. The menu is creative with many traditional favorites and the wine list has some surprises for those who like to sample different Italian varietals. I had their ravioli special - lamb! Homemade and to die for! I will certainly be back. Nice outdoor seating too!"
96,"Unpretentious and warm place serving delicious” housemade pastas and other Emilia-Romagna dishes: The raviolis are delicious, as well as the gnocchis, polenta, etc. ( just stay away from the vegetable tower with goat cheese, quite underwhelming, and from the cappuccinos). The staff is extraordinarily friendly and gracious. And the deserts are heavenly. We shall be back!!!"
97,"Met friends for dinner - close to Union Square so this is quite convenient to get to by train as we were staying downtown. The seafood specials that my wife and our friends had were outstanding - our kids had the pasta and they enjoyed it. I had the chicken which was excellent - and the dessert was very good (bit too much!). Lovely ambiance - very cozy and warm, and not too noisy. The wait staff and the maitre de were welcoming and helpful - will definitely be back if we are in the area when we visit NYC next."
98,"This restaurant is on West 13th Street between 5th and 6th Avenue(s) and is accessible, reasonably priced and the food is delivered quite quickly if you are in a hurry. It is Italian and has a friendly atmosphere with the general feeling of it being well established, professional and good at no nonsense traditional Italian fare.  As it was just across the road from us, we ate there more than 5 times during a month long stay in New York and it became our 'local'. There is not much to add to what we have said save for the fact that it is licensed, has a reasonable wine list and is worth a look if you are in the area."
99,"I took my wife and daughter here while on vacation. The food was really good and we had a great night. Cost was reasonable but the waitress was very curt. The bill was $126 which I rounded up to $140 including tip. The waitress slapped the bill in front of me and said that the tip was not enough and pressed me for more money. I declined the invite. A real pity, as otherwise a very good place."
100,"We recently had dinner out at this out of the way small Italian restaurant that came highly recommended by a friend. It was fabulous! I had the Halibut entree and my wife had Salmon, both of which were very good. The server was knowledgeable about the wine, she was from the region of our wine choice. All was a great value and very good quality! A good recommend!"
101,"Zuppa di pesce is incredibly delicious. It makes you forget that there is a world around you for the moment. Ample supply of shrimps, mussels, scallops, and flounder in a perfectly seasoned tomato broth.  Braiciola di maiale (grilled pork chop) was so well prepared. The portion size was one big chop well balanced with corn and apple slices."
