,opinions
57,"I have been to their Grand Central location first and foremost during the Winter and had a wonderful time. This time around, I visited their Union Square location for a weekend brunch and they had $17 for half a dozen oysters! With selections from both East and West Coast! They were super fresh! I paired with a pinot gris from Alsace and their specialty cocktail La Vie En Rose. Both were delicious! Their wide selection of classic French Bistro menu was great! I loved the duck confit and steak frites. And I found their portions generous. I was almost full off of the appetizers!  PS: Don't miss the dessert and coffee! The chocolate tart was soooo rich in flavor! And the profiteroles with vanilla icecream and rich chocolate syrup hit the spot!"
58,"Delicious food and service, price was fine atmosphere were amazing, the staff were very friendly and warm you should try steak tartare and profiteroles"
59,It was phenomenal from head to toe. The waiter was a real cutie too. Hubba hubba. The ribeye was also delicious. Same with the drinks!
60,Extremely classy and great food. Would highly recommend. The escargot was incredible as well as the rib eye
61,"Had drinks after work and really enjoyed the atmosphere, you have to sit in the window if you can! Love the Lillet Rose Spritz"
62,"Wonderful atmosphere — sit in the window if you can! Alex was so attentive, the goose martini was on point. Great for co-workers, friends, fam and doodles."
63,The best experience. since I arrived an excellent attention. delighted with the bartenders. excellent drinks. I recommend “escargots” you will not regret it
64,"Came here on a whim on a Saturday night and had a fantastic experience. The ambience, the food, and the wait staff were great. I will definitely be back again soon. Highly recommend."
65,"Alessandro, was an amazing host. He had great reccomendations which we loved all. The food was great and the service he provided was even better. We will definitely be coming back."
66,Amazing experience- food was fantastic. Steak frites & ravioli were fantastic. Good ambience & Aperol spritz. Ask for Alesso- amazing service!
67,"Alesso is the best! Great ambience & food, loved my white wine & ravioli. The burger is also great I’ve had it before."
68,First time at the Boucherie and union square location. Went in for the oyster promotion currently running for half a dozen oyster for $17 and they suggest wine pairing with the oyster. The staff is so helpful with suggestions on our meal & drinks selections.  I would recommend the duck and salmon so delicious and well cooked.
69,Everything was very yummy and a great atmosphere! The steak frites was cooked to perfection! Can’t wait to come back!
70,"This was the first time I have been to Boucherie, and everything about the experience was lovely. The food was amazing, especially the salade aux fenouil avec crevettes. Our server, Alex, was very kind and friendly."
71,Our server Alex was great and friendly and the food came out in a timely manner. The appetizers were delicious I would recommend the pate with the pastry around it.
72,The food was wonderful and our waiter Javier was the best! The filet mignon was my favorite dish. This restaurant is definitely one of my favorites in New York!
73,"It was 95 degrees and in route to our hotel we stumbled upon Boucherie from Times Square. Perfect classic French food. Our waiter Javier V was exceptional. I ordered a very dirty martini, got a very dirty and wasn’t my thing. Javier was so kind and understanding of my mistake. I got a replacement perfect martini in minutes. Wonderful dinning experience!"
74,"Javier was excellent and polite! The food was very tasty and even pretty, I would definitely recommend this place and come again!"
75,A lovely restaurant with great food! The service was slow and we often had to flag down our server when needing water refills and the check. The ambiance was beautiful and there was a large flower display visualized on first entrance that added to the decor nicely. The Croque Madame and coffee was delicious and I would definitely recommend.
76,Alessandro was an awesome waiter so attentive! The food was fantastic. Best Foie Gras outside of Paris. Very open airy a perfect spot for great food and cocktail.
77,My husband and I came to celebrate his birthday and we had such a lovely time. The service is fantastic and Gaudi was very nice. He brought a little cake for my husband and even a present. I definitely recommend this place.
78,"The food was good. I had the wagyu burger, oysters, creme brule and strawberry tart. I was really satisfied with the food."
79,I had a lovely time at The Boucherie. We had reservations at 7:30pm but came earlier because we were early. We lucked out and got a table at 6:30pm. The server was attentive and speedy. I had the steak frites with fries. The fries were really yummy. Crispy and hot. The steak was also delicious.
80,"I enjoyed my stay at Boucherie Union Square! It’s a great space for couples to dine at for special occasions. The Wagyu Burger is delicious — definitely would recommend trying it.  Service is a bit slow and servers don’t make conversation with you. Also, WiFi connection is weak in the restaurant."
81,"Very good steak, chicken pallar and escargot for Lunch with friends. Great service made our afternoon a fun time!! Open space with terrace to Park Ave!. Thanks to Gaudí, excellent server for cappuccinos and dessert recommendation! ;). ;)"
82,Feeling like a culinary exhibitionist while doing brunch on sunny Sunday in Manhatten at Boucherie. The eggs benedict with smoked salmon was superb.
83,Wagyu burger delicious. Everyone come! Lisa was our waitress. The best server there. Ask for her if you come.
84,Great spot! They could have cooked my steak less but still very good. Thank u guys so much omg the best
85,Had a great time! I got the steak frittes and loved it! Our server was Lisa and she was great. Highly recommend
86,"Delicious lamb, great service, and great drinks. Alessio provided the best service, and the spinach was amazingly creamy also."
87,Incredible food and a nice indoor/outdoor setup. Alessio took great care of us. Drinks were tall and strong.
88,"The food was amazing! I got to try French onion soup and escargot for the first time. It was a great experience. We also had an amazing charcuterie board with this great French cheese (i also never tried), meats, and it was accompanied by some raw honey, grapes, walnuts, mustard, strawberries and pickles! The fillet minion was amazing as well. The spinach was perfectly sautéed and the truffle butter made it all better. We ended our dinner with an amazing creme brûlée! Our server Michael was great at informing us about the menu as well. He gave great suggestions and was so amazing as well. You guys HAVE to come and experience this place! Totally worth it!"
89,"I went here with my friend, and we mostly shared small appetizers. Escargots, probably the best french onion soup I've ever had, bread, butter, camembert, and prosciutto. Paired with two cocktails (I ended up ordering two of the La Vie en Rose, which I'd highly recommend), and followed by a perfectly cooked, tender filet mignon. The service, from our server Michael in particular, was efficient, professional, unobtrusive, and very pleasant. I'll certainly be back! (The creme brulée and espresso martini were both also wonderful)"
90,Don’t get me wrong. The food was delicious but the vibe and service (thanks to Alex) was even better. He made it a point to make sure we had everything we needed throughout our dinner and the service could not have been better. Ask to be sat with him! You won’t regret it!
91,Highly recommend…food was delicious. Love the atmosphere…Great service…thank you Alex for taking great care of us!!
92,We loved Boucherie and we adored Mike! Everything was fantastic from cocktails to wine to the food. We ordered the seafood tower which was fresh and delicious. We split the salmon and mussels and loved both- especially dipping the bread in the broth from the mussels! Atmosphere was perfect for a date night- we will be back!
93,Visited with girlfriends for a wonderful birthday dinner. Amazing atmosphere and super cute. Alessandro was such a gracious host and so accommodating to our table. Loved everything from appetizer to dinner.
94,The food and ambiance was fantastic! Alessandro our waiter was wonderful!! Will definitely return to this fabulous restaurant!
95,"We had a great time celebrating the birthday of a friend. Our waiter Alessandro was efficient and super friendly. Very fresh delicious oysters, perfectly medium rare ribeye, and smiles all around. We will be back!!"
96,Our waiter Allesandro was very attentive and truly made the experience a good one for me and my friends! The Filet Mignon was wonderful! Oysters were sweet and the Sancerre was truly divine!! Can’t wait to return!!
97,"My sister, mom, and I visited today. The service was perfect (thank you Michael!!). Food was amazing as well"
98,"I had a great dinner on a special and event full day, will definitely come back, drinks was amazing and the food so fresh great place to catch up with friends or date"
99,The steak frites were delicious & our server Alex was great! Will definitely be coming back for date night
100,Romantic atmosphere and excellent experience. The duck confit was perfection & our server Alex provided great service. I’ve never had a bad experience at any Boucherie locations & the vibe at Union Square was relaxed & comfortable. Will absolutely be back again soon!
101,The food was delicious not the most affordable restaurant in the city but if you’re feeling the brasserie feels or a terrasse with some good French food you won’t be disappointed. Amazing service from the staff especially Alex - so good it’s the only tell tale sign you’re not actually in France!
102,A great experience! Celebrated our last night in NYC at this iconic French bistro. Everything was delicious and the service was great. We sprung for the Tamahawk steak and we were not disappointed.
103,Awesome place. We’ve just placed here and walk in. Very good music. The food was delicious and the service perfect. Drinks are perfect! Must be a 5 star. I do recommend.
104,"I loved the place, they have excellent service and delicious food. The bar was great and the bartender the best"
105,"The service, food, and ambiance of the restaurant was amazing. Our waiter Javier V. made the experience all the better."
106,"Visited the city for a family birthday, our guest loves French cuisine so we took her to Boucherie! The staff was extremely friendly and our server Zach made some delicious recommendations. Every meal from our main steaks to the crème brulee, were magnificent. They even put a candle in the desert and gave us a complimentary Boucherie book. Boucherie Made a very special occasion even more intimate and memorable! Thank you! Will be back again:)"
107,We got the wagyu burger which was delicious. Gaudi was our server and super very kind and attentive. Will be back here for sure.
108,Wanted to dine on French cuisine and upon searching came across this restaurant. My date and I reviewed the reviews and settled that this would be a great choice;; called and was told I didn’t need a reservation and was able to be seated immediately. Had the escargot and oysters for appetizer and the filet mignonette for main course. For beverage I chose the Sirah. Was so delish ! My date and I thoroughly enjoyed the experience. Even got gifted an apple chip from the bar;; quite classy I might add. Def a good option for date night
109,Really nice experience. Everytime I’ve come here I’ve enjoyed everything they had to offer.escargot is a must and their desserts are really good too.
110,"Superb dinning experience. Loved the truffle and mushroom. The steaks are superb, with a brilliant wine list. Attentive and friendly service, without being pushy. Brilliant in every well. Highly recommended."
111,Delicious stuffed cabbage with truffle and mushrooms. Great attentive service and chill atmosphere. Great decor. Bathroom easy to find!
112,Food was incredible. As were the wine and cocktails. The atmosphere feels like you’re in Paris while in New York. Highly recommend. I had a wonderful night out with my girlfriends. The goat cheese salad might have been the best salad I ever had. The beyond burger was really tasty and had a fantastic smokey chipotle sauce. This is a great place for a date or to go out with a group of friends. I will definitely return soon
113,Amazing food and a great time! I had a great server and a great time with my friends! I can’t wait to come back!
114,"Great mushroom ravioli, tasty drinks, fun atmosphere with friends. Intimate environment to enjoy with your friends and family!"
115,"Walking into this place is like being transported from Midtown straight into Paris or Brussels. Amazing decorations (and absolutely huge in size) and a very extensive menu. Reasonably priced wine list and nice food. Overall, a real find."
116,"Our bartender Rene was super nice! Delicious food, outstanding service! Definitely coming back soon!"
117,Went here with my friends for a dinner and Alex took such great care of us! He was very attentive and delivered fast service and the food was absolutely delicious!!!
118,Such a fun and beautiful restaurant! Michael was great and such a nice server which really made our girls dinner even better!
119,"Love this restaurant, wait staff is fantastic. Michael rocks! Run, don’t walk to this terrific spot."
120,"We had Michael and he was wonderful! The food was delicious, the service was great and the drinks were perfect! Would definitely come back!"
121,"Food was great, service was great. Alex was especially great. If u don’t get him as your server, you’re missing out. He should get a raise"
122,Sandro was a gracious and wonderfully accommodating host & server. Cannot recommend more. Brilliant!
123,"This night was not only a lifetime of a meal but reunited an Australian family after a very long brutal pandemic. Our waiter Alessandro was everything we could ask for. The hospitality was everything. Thank you, Boucherie."
124,"Great ambiance, delicious French Cuisine, wonderful service from Alessandro. Extensive wine list and not too hard to get a reservation. Would also eat at the bar if I was with just one person."
125,The food and the atmosphere are great. It is on the expensive side but worth the money. The cocktails are wonderful.. would recommend
126,"Very friendly staff, especially Liza! Highly recommend the braised beef and the crème brûlée. Great for locals and tourists alike!"
127,"Overall was a great experience. Our server, Alessio, was amazing and extremely friendly! I will definitely be coming back again."
128,"I’ve been here for brunch and had the best experience. Place is beautiful, food is amaaaazing!!! Everybody was super nice, specially our waiter Alessio, he is a sweetheart and was very helpful!!"
129,Alessio was of great service to us! Amazing recommendations and super quick and quality service :) would definitely recommend
130,One of my favorite places for brunch! Loved the Steak Tartare and sampling the brunch cocktails. Alessio reminded me of my favorite waiter on my last trip to Paris. I’ll be back asap.
131,Great food and exceptional service! Alessio took amazing care of us! Definitely try their espresso martini..
132,"Exceptional food and drinks, accompanied by superb service, Alessio knew what wines to pair with different courses. We’ll be back soon!"
133,"I had an amazing experience today. It was my birthday and my friends and I came here for dinner, and we had a great time. Restaurant was clean and our server ALEX was amazing! Food was great, drink were great. Overall recommend."
134,"My friends made us a reservation at this restaurant and on the way downtown, I noticed that it was the number NINE restaurant in New York City according to TripAdvisor. I love TripAdvisor, I love New York City, and I love Restaurants. I also love rating things so that they are appropriately placed in my mind. Empire Strikes Back is the best of the nine Star Wars movies. New York City is the greatest city in the world. Abraham Lincoln was the second-best president in US history (George Washington is number 1). These are all subjective, but they help me make sense of an otherwise confusing world.  There is no way that Boucherie Union Square is the #9 restaurant in New York City. It is an average to below average French Steakhouse that is ridiculously overpriced. My meal, the Australian ""Entrecote"" was impossibly rubbery. The side salad was coated in vegetable oil. The French Fries were a pale knockoff of a McDonald's French Fry.  The food is also completely un-customizable. My friend asked for her Salmon well done and they could not accommodate her. My wife asked for french fries and salad and that could not be done. I expect that at a low-end place, but at a place where the entrees are over $50? No way.  The service was fine, but slow and impersonal.  My sense is that the Boucherie team knows how to market by leveraging these platforms and power to them. It's a skill. It should not be a skill that is in any way related to running a high-end New York City restaurant.  The funny thing is that if it wasn't for TripAdvisor, I would have been ""meh, a NYC restaurant somewhere in the middle of my NYC dining experiences."" However, given my love of New York City, TripAdvisor and the concept of ratings, I feel compelled to leave this review. This is not the #9 restaurant in New York City. No way."
135,"We were looking for a place where my family and I would find a good place to experience in NYC, we decided to come to this wonderful place. we arrive without reservation and even so the wait was only about 15 minutes, then a waiter attended us who made the whole day make sense, his service was excellent, we ate everything he recommended and every decision was perfect, I recommend that if they come ask for JAVIER V. excellent service, very friendly and expresses the content of the menu very well, in a few words a great experience! Thank you Javier V."
136,"The food was amazing!! I loved the atmosphere and the drinks were great. Mike was the best waiter. He was so kind, patient and attentive. Would definitely recommend!!"
137,"Michele was an incredible server. Very kind and made sure that everyone was cared for. Food was great. Has the bavette and friends had the steak frites. Escargot was great as well. Recommend for any birthday event, or even an intimate date."
138,Love the ambiance and good service in this cute little union square spot! Highly recommended for anyone looking for an intimate and delicious meal
139,"I had a late lunch with my friend . Great choice! Loved everything about the place. I will definitely come back. It’s a nice place for a date night, dinner or lunch with friends. Classy nice place. P.S. They have good cocktails 🍹"
140,"It is a fantastic place. The environment is fabulous, and the service is excellent—best service ever at the bar. I would recommend this restaurant without a doubt!"
141,Alessandro was great!! He was a very sweet waiter and was very attentive and patient with the order. He was knowledgeable about the menu. He made our experience here lovely !!!
142,"Visited Boucherie to celebrate a friends promotion and the service was amazing - Alessandro was super attentive and checked in regularly and had great recommendations. The food was also delicious - we split the seafood tower, steak tartare and escargot (a must have!). I had the wagyu burger which was so filling and the drinks are very tasty, def recommend the la vie en rose. I’ll be back with my fiancé."
143,"I really enjoyed my first time here. The atmosphere is nice. You are able to enjoy a first date, anniversary or if you’re anything like me, some head down time. It’s nice to get some work done in a wonderful atmosphere. And my server was nice."
144,"Great meal in a great setting. Boucherie feels like an authentic French bistro. Our servers were very attentive, even at the late hour my wife and I ate and the food was fantastic. Our steak was cooked to perfection and the drinks were excellent as well. We will definitely be going back on our next trip."
145,If you are visiting NYC definitely take some time to visit Boucherie! All locations are gorgeous and service is great. The steak frites is delicious!
146,"I came here for the first time after seeing it all over my Instagram feed, and it DID NOT DISAPPOINT. The food was delicious, the decor and vibe inside felt great/undercover cool, and my waiter, Alessandro, was the absolute sweetest. This is the type of place I could come by at any hour of the day, multiple times a week. It’s definitely going to be my new go-to hangout. We even received a coffee table book for free! I got a side salad to start, the striped bass w/ a side of fries, and split crème brûlée and the paris Brest with a friend. We ended up loving the crime brûlée the most - it was divine. Also, no clue how they made something as simple as salad taste so amazing and refreshing, but they did lol. If you don’t mind paying a little bit more for quality dining, this is the place to go to. I will be back! PS Try the PJ Breeze!"
147,"The service here was impeccable, everyone is super friendly. The food and drinks, definitely the best part!!! I’ll be back!! The waiter Alexandro was the best mwah ! X"
148,My brother and I visited this location for a Birthday Dinner and were thrilled with our experience. The staff (Alessandro in particular) we’re very attentive and respectful and the steak was delicious. Would definitely recommend for a special occasion or a third date perhaps!
149,Fantastic dinner! Alessandro was so lovely and helpful. Very attentive and catered to our needs throughout to the entire evening. The mussels and oysters were so delicious - some of the best I ever had. Thank you for a great night visiting with an old friend and catching up!  Nicole DT
150,Alessandro was the best!!! We had a great time and were met with the best service. We sat right away and the food was AMAZING. Especially the seafood!
151,"It is a good option with good food. We had brunch at Boucherie and ate a norwegian eggs Benedict. It was a good choice, however the place is overpriced and you have the same quality in less expensive places."
152,"I had a great time eating delicious food in this charming place. The staff was comitted to great service and were very friendly. The atmosphere was awesome and I definitely like that you have a small piece of Paris in the middle of New York. Most importantly, food and drink on menu tasted great!"
153,It's like being in Paris without being in Paris. Wonderful ambience and service. Delicious food. I had the french onion soup and creme brulee. Highly recommend! Efe was my server. He was very friendly and attentive! Thank you for a great experience. I'll be back!
154,"Went here on an anniversary date. Great food and ambiance, couldn’t have asked for a better experience!"
155,I brought my girlfriends for a birthday dinner—service and food were fantastic! Highly recommend steak frites. Vibe and ambience is super cute!
156,"We got the steak frites, mussels, mushroom ravioli, and duck leg. Duck was very tender, mussels were fresh. Superb service as well!"
157,"Even though we waited for the food too long it turned an amazing experience, would recommend going there if you guys are not in a rush."
158,"I have been wanting to dine at Boucherie for such a long time and I finally got to .. Upon arrival we were greeted by such a sweet hostess , we did not have a reservation however she promptly seated at a nice table near he window. Our waiter couldn’t been any better, he recommended the escargot which was to die for. We shared the tomahawk, four out of five as it was slightly on the cold side . Regardless, it was a great experience and will definitely come back . The atmosphere makes you feel like you’re in Paris."
159,"My lady and I enjoyed the entrees, desert and the drinks. Amazing service everyone was friendly. Appreciated the suggestions on the dishes. We definitely will be returning. Thank you Boucherie."
160,"Boucherie Union Square boasts delicious French cuisine in a casual yet still elegant atmosphere. With multiple locations in the city, this restaurant is sure to be a good spot to begin or end your night in the Big Apple."
161,Amazing experience! Gaudí was an Exquisite server he helped us with every question we had on the menu! Thank you!!!!!!!
162,ABSOLUTELY LOVED OUR SERVICE! Gaudí took great care of us and made us feel at home. He made sure to help us pick the perfect food/ drink options and gave great recommendations.
163,"It was very nice to be back at Boucherie, my family were visiting from out of town and we forgot to make reservations..we walked into a crowded restaurant however the host was rather kind, he quickly guided us to a very nice warm table towards the back) Our waiters were phenomenal and suggested to start with the seafood tower which serves 2,3 hungry peeps. He had the duck confit, which was great it literally felt off the bone. We shared the ravioli as well as the charcuterie board together with some frites and cream spinach . For desert we order Baba Exotique au Rhum dessert according to the host it has just been added to the menu, we'll done) We couldn't have ask for a better weekend, thank you Boucherie staff"
164,"I should have read some of the reviews more carefully. We were very disappointed, the food was less than average. We have been there before and it was much better a couple of years ago. The issue wasn’t one or two dishes, it was most of them."
165,Me and my husband visited Boucherie Union Square this last Saturday for a brunch. We were amazed by the tradicional french decoration and the great variety from the food menu. You can find anything from a typical brunch food to a delightful French cuisine. Our server Matthew was super attentive and made our Saturday even better. Would love to come back again!
166,"Came here for a date with my boyfriend and not only was the service great but the food was even better! I got the Branzino, the sauce and veggies were so tasty! He ordered the Ribeye! We'll definitely be coming back again for the spring/summer!"
167,"Came here with my boyfriend for a lovely weekday dinner and was again blown away by the experience. This is our go to French date night spot. We enjoyed escargot, Cesar salad, and the lyonnaise salad to share followed by steak frites and the steak bavette. Everything was outstanding! Our server Alessandro made the whole night that much better with his impeccable, well timed service. Overall would recommend to anyone who loves great food and great service."
168,"Last minute dinner, staff was incredibly accommodating. Alessandro was a spectacular server, attentive and knowledgeable. Service was perfectly timed and exceptional. Recommend the steak frites and salad lyonnaise! A wonderful New York experience."
