,opinions
25,My wife and I were in vacationing in London early in Oct 2022. We had visited a museum in Whitechapel and wanted lunch. We looked on Google and saw that the Restaurant was not too far away. We found it under the railroad tracks. We were very heartily greeted by the owner who suggested various meals. My wife ordered the special and I ordered an omelette. Both items were so good tasting. That and the friendliness of the owner and staff made our afternoon. We will definately visit again the next time we're in town!
26,"Had a lovely cooked breakfast in Devine Cafe. Varied breakfast menu, food cooked to perfection, prices very reasonable, cafe very clean and owner so welcoming. The sandwiches looked delicious. Looking forward to going back on my next visit to London shortly."
27,A really great spot for a quick bite to eat. The owner/manager was really friendly. Will definitely be going back in the very near future! (Their homemade hot sauce was 10/10). Great veggie options on the menu.
28,"This is a lovely place. The food is delicious, and the staff are very friendly and welcoming. I hope to come back here next time I’m in City of London."
29,"Found by chance when looking online for places to eat near to where we were staying ( Tower Bridge) - what a great place. Warm welcome, excellent service from friendly people. A family run business with a personal touch and good prices too. Would highly recommend."
30,"Everything was really perfect; food, price, personal behaviour. Really enjoyed my time there. One of the best experiences in London❤️"
31,"I had English breakfast here. It was unbelievably delicious with very good price in compare of the similar places and more important, I had had a great experience by the staff nice behavior❤️"
32,The way they behaved us was really fantastic and the food was awesome. It included different type of delicious stuff and cheap
33,This was the best experience so far. The gentleman who waited on us was FANTASTIC! He was very friendly and a wealth of knowledge for sightseeing. The food was to die for. I had the full English breakfast and my husband had the Devine breakfast. This place is a definite stop for breakfast.
34,Went there for a coffee. Came back twice for the very charming and nice personal + great coffee and food. We'll recommend it to friends and family. Come to tower bridge and find this place. Hidden favourite here.
35,"We found this place hidden under the train tracks behind a hotel in London, and it had the most delicious food, everyone was so nice and helpful, and they customized to fit our needs that we ended up going there everyday of our trip! You can eat in or take away - you’ll love either option!"
36,This is such a wonderful cafe. Perfect breakfast with happy and welcoming owner. If your staying in the city head here for breakfast which is likely to be better than at your hotel and less that’s half the price!
37,"Great food, simple and delicious. Just what we wanted, fast service and the owner/manager was so incedibly kind and obliging. Really cares about the customers experience, not just the food but the entire visit."
38,"Despite being understaffed we were acknowledged immediately upon walking in and told it would be a 10 minute way before they could get to us. No problem, we weren’t in a rush. You can tell by the steady stream of people this place is popular. Once they were able to get to us the service was great, no complaints. Breakfast was delicious and prices reasonable. Definitely stop by here."
39,"food was good , but staff have zero personality and the owner/manager is very ignorant and no customer service.. in fact very rude"
40,"Basic looking place with the best service. The owner was so attentive and nice, it definitely takes this place to the next level. I had the classic english brekkie and it was really as good as the other reviews say. We loved the relaxed atmosphere and, I believe the son of the owner, was helping that day and it was really sweet and funny to watch him behave like a real teenager - wishing he was at home watching TV or surfing the net, haha! Unbelievable value for money. I can recommend to everyone who is looking for a more traditional experience and not some fancy overpriced place."
41,"I would really like to recommend this place to eat. The staff is very friendly and the meals very good. The prices are also great and it's found on a perfect location, just a few meters from the London Tower. Must visit."
42,"A hidden gem and worth a visit. Food great, service great, welcome great❤️. If you want a true English breakfast this is your place to go!"
43,Good range of food at reasonable prices. Very friendly owner who makes you feel welcome. Excellent service. If you're in the Tower Hill area and looking for a great cooked breakfast to set you up for the day check it out.
44,"Absolutely a hidden gem in the City of London. Fantastic atmosphere and staff, very reasonable and affordable prices, and more than generous portions of delicious food. Would recommend De Vine for anyone from business people working in the area, to tourists, to students looking for a bite."
45,Don’t let the location fool you. It might be under the train tracks but it’s the best place to get a traditional English breakfast and tea. Excellent service and clean. Highly recommend a stop!
46,"My wife and I visited the cafe for breakfast on a day out to a show. I had looked on tripadvisor for somewhere to start our day off, and the De Vine stood out a mile, and we wasn’t disappointed. The owner was very friendly and the full English breakfast was served fresh and hot, the eggs were perfect, the bacon was really tasty and the little fat there was was nice and crispy, lovely plump sausage, mushrooms, beans, half a tomato and four halves of buttered toast, all for £7.20 (bargain). We will definitely be going again next Thursday when we go and see Grease."
47,A hidden gem What an amazing place for breakfast the prices are great service stop on food was great Would definitely recommend this place and definitely returning
48,We stumbled upon this hole in the wall and sat for breakfast . The food was great the service was superb and the price was reasonable. Wow. So if your in the Towerhill area this is a spot you don't want to miss.
49,"We really enjoyed their service and food. Our trip was short, but we visited this place three times, because location is good, price is great and food is delicious."
50,We want black pudding and reading reviews for this place made us want to try it. Their place is literally under the train tracks. We were here for late breakfast and there were still quite a few people inside. We were greeted warmly and immediately got seated. We got the Devine breakfast (good size serving) and breakfast rolls. Both had black pudding. Very reasonably priced. Good size restaurant. Nothing fancy just good food and good service.
51,"I work in an office local to Devine Restaurant and frequently pop in for a coffee, breakfast or lunch. This place is tucked away under the railway arches but always has a steady flow of customers - mainly tourists but other office workers as well. Why? Firstly because the owner is a gentleman. He greets all customers with a warmth seldom seen in such places these days. Secondly, the food. Always good and thirdly it is great value - much cheaper than the chains with their never changing options. I would urge people - tourists or workers - to try out a proper, gem of a cafe/restaurant - supporting a small, brilliantly run business where they put your satisfaction at the top of their priorities. Thoroughly recommend!"
52,"The best place to take your breakfast and drink your coffee in a cosy place… Don’t miss it, and you will not regret it"
53,"Popped in for breakfast on a short city break. Great service, great coffee and a great fry up! Owner was very friendly and welcoming and runs a tight ship. Great to see places like this still exist. Don't waste your money on an overpriced offering from Pret a Manger or your hotel. Support local and you'll help places like this thrive. Highly recommend Devines! 5 stars!"
54,"A friend from the States was over and we needed someone to meet up for breakfast near Tower Hill.  A quick Google search came back with Devine. Keen for my friend to experience a real London cafe, rather than the normal Starbucks, Pret, etc. we agreed on it as a venue.  Arriving a few minutes early, I was greeted by the owner (Sukhjinder?) and made to feel immediately welcome. Seated at a table with a freshly made coffee I awaited my friend, and the owner brought over the extensive menu, including several specials, helpfully explaining that the menu above the counter contained the up-to-date prices.  My friend arrived a few minutes later and was quickly served with a coffee of his own. As it turned out it was just going to be me eating, and a full English promptly turned up that was perfectly cooked to order.  During our discussions over breakfast my friend asked how I had discovered Devine, as he was blown away with it - like me, he's travelled the world extensively and loves searching out traditional local eateries rather than all-too familiar global restaurant chains  Throughout our time in the restaurant there was a constant flow of customers, both eat-in and take-out, all of whom received the same level of friendly attention. Everyone seemed to leave with a smile on their faces!  I'd thoroughly recommend Devine, and my only regret is that I don't get up to London as much as I did pre-Covid, as watching the array of food being prepared and served I'd definitely love to sample some of the other choices on the menu.  For anyone wondering about the secret to a successful eatery, venture in and see how friendly and efficient service, great food, and a clean and enjoyable environment is still a winning combination.  Full marks all round!"
55,"Really good food. Best grub. Loads of option, flexibility with the menu to cater for needs and staff so friendly."
56,Lovely food and very good value for money. Very attentive service from who I think is probably the owner. Would definitely recommend.
57,"Yo cuz, yo food is fricking bustin' and yo thé is focking nice! I love it cuzz! Well focking done!!!"
58,The full English breakfast and then some. Friendly attentive staff and very good value. Black pudding in London ! Highly recommended.
59,We were looking for something away from the usual hotel breakfast & found this place was well reviewed . The staff were so welcoming & friendly you just relaxed as soon as you sat down. Good breakfast choices & our food was tasty & plentiful. The owner was just a genuinely nice guy & I can’t think that we’ll go anywhere else for breakfast on our next visit to London! My husband is still raving about the hot sauce he had with his breakfast!
60,"Had read brilliant reviews on TripAdvisor & we were not disappointed. Fab staff, brilliant food @ reasonable prices. Will definitely visit again."
61,I popped in out of the rain and discovered this Tardis like gem! Very nice food and excellent quality service that makes you feel like one of the locals. Would definitely come again and thanks to the lovely staff.
62,"Excellent breakfast and excellent service, great prices - especially for London. Would definitely come back here again"
63,"Cute little gem. Really enjoyed the food here, not too badly priced. Will be back again. Good service. Thank you"
64,"Had a family breakfast this morning that was great value. Made to feel welcome, with attentive service and great variety and value for money. Will definitely visit again. Thanks from Jay, kajol, Ashi"
65,Not many left like this - but you only need one as good as this. Been coming here since the days before pret etc. this is original and I love it.
66,"Real English breakfast! Very friendly and good food. For a honest price. We really loved it, kids loved there tosti’s, I loved the Devine English breakfast"
67,"Can confirm these reviews are 100% correct, the place is amazing. Fantastic value for money, brilliant customer service and never too busy to look after their customers. I’ve been having the sweet chilli chicken panini. It’s lush!"
68,Superb coffee and very polite staff. Lovely atmosphere. Will be back for food next time we are in the area.
69,"The owner was amazing, gave us recommendations for what to order and treated us like we were royalty. Food was also delicious!"
70,Dropped in for breakfast. Fantastic family run cafe. Excellent service. Really good value. Will return when in the area again.
71,"Had read brilliant reviews on TripAdvisor & we were not disappointed. Fab staff, brilliant food @ reasonable prices. Will definitely visit again."
72,I popped in out of the rain and discovered this Tardis like gem! Very nice food and excellent quality service that makes you feel like one of the locals. Would definitely come again and thanks to the lovely staff.
73,"Excellent breakfast and excellent service, great prices - especially for London. Would definitely come back here again"
74,"Cute little gem. Really enjoyed the food here, not too badly priced. Will be back again. Good service. Thank you"
75,"Had a family breakfast this morning that was great value. Made to feel welcome, with attentive service and great variety and value for money. Will definitely visit again. Thanks from Jay, kajol, Ashi"
76,Not many left like this - but you only need one as good as this. Been coming here since the days before pret etc. this is original and I love it.
77,"Real English breakfast! Very friendly and good food. For a honest price. We really loved it, kids loved there tosti’s, I loved the Devine English breakfast"
78,"Can confirm these reviews are 100% correct, the place is amazing. Fantastic value for money, brilliant customer service and never too busy to look after their customers. I’ve been having the sweet chilli chicken panini. It’s lush!"
79,Superb coffee and very polite staff. Lovely atmosphere. Will be back for food next time we are in the area.
80,"The owner was amazing, gave us recommendations for what to order and treated us like we were royalty. Food was also delicious!"
81,Dropped in for breakfast. Fantastic family run cafe. Excellent service. Really good value. Will return when in the area again.
82,"Had read brilliant reviews on TripAdvisor & we were not disappointed. Fab staff, brilliant food @ reasonable prices. Will definitely visit again."
83,I popped in out of the rain and discovered this Tardis like gem! Very nice food and excellent quality service that makes you feel like one of the locals. Would definitely come again and thanks to the lovely staff.
84,"Excellent breakfast and excellent service, great prices - especially for London. Would definitely come back here again"
85,"Cute little gem. Really enjoyed the food here, not too badly priced. Will be back again. Good service. Thank you"
86,"Had a family breakfast this morning that was great value. Made to feel welcome, with attentive service and great variety and value for money. Will definitely visit again. Thanks from Jay, kajol, Ashi"
87,Not many left like this - but you only need one as good as this. Been coming here since the days before pret etc. this is original and I love it.
88,"Real English breakfast! Very friendly and good food. For a honest price. We really loved it, kids loved there tosti’s, I loved the Devine English breakfast"
89,"Can confirm these reviews are 100% correct, the place is amazing. Fantastic value for money, brilliant customer service and never too busy to look after their customers. I’ve been having the sweet chilli chicken panini. It’s lush!"
90,Superb coffee and very polite staff. Lovely atmosphere. Will be back for food next time we are in the area.
91,"The owner was amazing, gave us recommendations for what to order and treated us like we were royalty. Food was also delicious!"
92,Dropped in for breakfast. Fantastic family run cafe. Excellent service. Really good value. Will return when in the area again.
93,"Had read brilliant reviews on TripAdvisor & we were not disappointed. Fab staff, brilliant food @ reasonable prices. Will definitely visit again."
94,I popped in out of the rain and discovered this Tardis like gem! Very nice food and excellent quality service that makes you feel like one of the locals. Would definitely come again and thanks to the lovely staff.
95,"Excellent breakfast and excellent service, great prices - especially for London. Would definitely come back here again"
96,"Cute little gem. Really enjoyed the food here, not too badly priced. Will be back again. Good service. Thank you"
97,"Had a family breakfast this morning that was great value. Made to feel welcome, with attentive service and great variety and value for money. Will definitely visit again. Thanks from Jay, kajol, Ashi"
98,If you’re looking for the best English breakfast in london you need to visit here!!! Not only was the food amazing but the family run business was by far the best customer service I’ve had so far. Can’t wait to come back and visit again...More
99,I cannot stress just how great the food and the people who run this place is. The owner was personable and very attentive as well as great at listening to our needs. This is a great family local business that has tremendous heart and good...More
100,Not many left like this - but you only need one as good as this. Been coming here since the days before pret etc. this is original and I love it.
101,"Real English breakfast! Very friendly and good food. For a honest price. We really loved it, kids loved there tosti’s, I loved the Devine English breakfast"
102,"Can confirm these reviews are 100% correct, the place is amazing. Fantastic value for money, brilliant customer service and never too busy to look after their customers. I’ve been having the sweet chilli chicken panini. It’s lush!"
103,Superb coffee and very polite staff. Lovely atmosphere. Will be back for food next time we are in the area.
104,"Don't eat in your hotel, go find this place instead. Although from the outside the place looks nothing once you get inside you will be blown away. The staff are fantastic, very friendly and accommodating. The food is fresh, tasty and huge portions. We ordered...More"
105,"The owner was amazing, gave us recommendations for what to order and treated us like we were royalty. Food was also delicious!"
106,Dropped in for breakfast. Fantastic family run cafe. Excellent service. Really good value. Will return when in the area again.
107,"An excellent breakfast/brunch place with a great selection! Prices are very competitive, and you will find local tradies coming in during their breaks. The restaurant is family run, and the service is warm and welcoming. We were here 4 mornings in a row, and we...More"
108,"Had read brilliant reviews on TripAdvisor & we were not disappointed. Fab staff, brilliant food @ reasonable prices. Will definitely visit again."
109,I popped in out of the rain and discovered this Tardis like gem! Very nice food and excellent quality service that makes you feel like one of the locals. Would definitely come again and thanks to the lovely staff.
110,"Excellent breakfast and excellent service, great prices - especially for London. Would definitely come back here again"
111,"Cute little gem. Really enjoyed the food here, not too badly priced. Will be back again. Good service. Thank you"
112,"Had a family breakfast this morning that was great value. Made to feel welcome, with attentive service and great variety and value for money. Will definitely visit again. Thanks from Jay, kajol, Ashi"
113,If you’re looking for the best English breakfast in london you need to visit here!!! Not only was the food amazing but the family run business was by far the best customer service I’ve had so far. Can’t wait to come back and visit again...More
114,I cannot stress just how great the food and the people who run this place is. The owner was personable and very attentive as well as great at listening to our needs. This is a great family local business that has tremendous heart and good...More
115,Not many left like this - but you only need one as good as this. Been coming here since the days before pret etc. this is original and I love it.
116,"Real English breakfast! Very friendly and good food. For a honest price. We really loved it, kids loved there tosti’s, I loved the Devine English breakfast"
117,"Can confirm these reviews are 100% correct, the place is amazing. Fantastic value for money, brilliant customer service and never too busy to look after their customers. I’ve been having the sweet chilli chicken panini. It’s lush!"
118,Superb coffee and very polite staff. Lovely atmosphere. Will be back for food next time we are in the area.
119,"Don't eat in your hotel, go find this place instead. Although from the outside the place looks nothing once you get inside you will be blown away. The staff are fantastic, very friendly and accommodating. The food is fresh, tasty and huge portions. We ordered...More"
120,"The owner was amazing, gave us recommendations for what to order and treated us like we were royalty. Food was also delicious!"
121,Dropped in for breakfast. Fantastic family run cafe. Excellent service. Really good value. Will return when in the area again.
122,"An excellent breakfast/brunch place with a great selection! Prices are very competitive, and you will find local tradies coming in during their breaks. The restaurant is family run, and the service is warm and welcoming. We were here 4 mornings in a row, and we...More"
123,"Had read brilliant reviews on TripAdvisor & we were not disappointed. Fab staff, brilliant food @ reasonable prices. Will definitely visit again."
124,I popped in out of the rain and discovered this Tardis like gem! Very nice food and excellent quality service that makes you feel like one of the locals. Would definitely come again and thanks to the lovely staff.
125,"Excellent breakfast and excellent service, great prices - especially for London. Would definitely come back here again"
126,"Cute little gem. Really enjoyed the food here, not too badly priced. Will be back again. Good service. Thank you"
127,"Had a family breakfast this morning that was great value. Made to feel welcome, with attentive service and great variety and value for money. Will definitely visit again. Thanks from Jay, kajol, Ashi"
128,If you’re looking for the best English breakfast in london you need to visit here!!! Not only was the food amazing but the family run business was by far the best customer service I’ve had so far. Can’t wait to come back and visit again...More
129,I cannot stress just how great the food and the people who run this place is. The owner was personable and very attentive as well as great at listening to our needs. This is a great family local business that has tremendous heart and good...More
130,Not many left like this - but you only need one as good as this. Been coming here since the days before pret etc. this is original and I love it.
131,"Real English breakfast! Very friendly and good food. For a honest price. We really loved it, kids loved there tosti’s, I loved the Devine English breakfast"
132,"Can confirm these reviews are 100% correct, the place is amazing. Fantastic value for money, brilliant customer service and never too busy to look after their customers. I’ve been having the sweet chilli chicken panini. It’s lush!"
133,Superb coffee and very polite staff. Lovely atmosphere. Will be back for food next time we are in the area.
134,"Don't eat in your hotel, go find this place instead. Although from the outside the place looks nothing once you get inside you will be blown away. The staff are fantastic, very friendly and accommodating. The food is fresh, tasty and huge portions. We ordered...More"
135,"The owner was amazing, gave us recommendations for what to order and treated us like we were royalty. Food was also delicious!"
136,Dropped in for breakfast. Fantastic family run cafe. Excellent service. Really good value. Will return when in the area again.
137,"An excellent breakfast/brunch place with a great selection! Prices are very competitive, and you will find local tradies coming in during their breaks. The restaurant is family run, and the service is warm and welcoming. We were here 4 mornings in a row, and we...More"
138,"Had read brilliant reviews on TripAdvisor & we were not disappointed. Fab staff, brilliant food @ reasonable prices. Will definitely visit again."
139,I popped in out of the rain and discovered this Tardis like gem! Very nice food and excellent quality service that makes you feel like one of the locals. Would definitely come again and thanks to the lovely staff.
140,"Excellent breakfast and excellent service, great prices - especially for London. Would definitely come back here again"
141,"Cute little gem. Really enjoyed the food here, not too badly priced. Will be back again. Good service. Thank you"
142,"Had a family breakfast this morning that was great value. Made to feel welcome, with attentive service and great variety and value for money. Will definitely visit again. Thanks from Jay, kajol, Ashi"
143,If you’re looking for the best English breakfast in london you need to visit here!!! Not only was the food amazing but the family run business was by far the best customer service I’ve had so far. Can’t wait to come back and visit again...More
144,I cannot stress just how great the food and the people who run this place is. The owner was personable and very attentive as well as great at listening to our needs. This is a great family local business that has tremendous heart and good...More
145,Not many left like this - but you only need one as good as this. Been coming here since the days before pret etc. this is original and I love it.
146,"Real English breakfast! Very friendly and good food. For a honest price. We really loved it, kids loved there tosti’s, I loved the Devine English breakfast"
147,"Can confirm these reviews are 100% correct, the place is amazing. Fantastic value for money, brilliant customer service and never too busy to look after their customers. I’ve been having the sweet chilli chicken panini. It’s lush!"
148,Superb coffee and very polite staff. Lovely atmosphere. Will be back for food next time we are in the area.
149,"Don't eat in your hotel, go find this place instead. Although from the outside the place looks nothing once you get inside you will be blown away. The staff are fantastic, very friendly and accommodating. The food is fresh, tasty and huge portions. We ordered...More"
150,"The owner was amazing, gave us recommendations for what to order and treated us like we were royalty. Food was also delicious!"
151,Dropped in for breakfast. Fantastic family run cafe. Excellent service. Really good value. Will return when in the area again.
152,"An excellent breakfast/brunch place with a great selection! Prices are very competitive, and you will find local tradies coming in during their breaks. The restaurant is family run, and the service is warm and welcoming. We were here 4 mornings in a row, and we...More"
153,"Had read brilliant reviews on TripAdvisor & we were not disappointed. Fab staff, brilliant food @ reasonable prices. Will definitely visit again."
154,I popped in out of the rain and discovered this Tardis like gem! Very nice food and excellent quality service that makes you feel like one of the locals. Would definitely come again and thanks to the lovely staff.
155,"Excellent breakfast and excellent service, great prices - especially for London. Would definitely come back here again"
156,"Cute little gem. Really enjoyed the food here, not too badly priced. Will be back again. Good service. Thank you"
157,"Had a family breakfast this morning that was great value. Made to feel welcome, with attentive service and great variety and value for money. Will definitely visit again. Thanks from Jay, kajol, Ashi"
158,If you’re looking for the best English breakfast in london you need to visit here!!! Not only was the food amazing but the family run business was by far the best customer service I’ve had so far. Can’t wait to come back and visit again...More
159,I cannot stress just how great the food and the people who run this place is. The owner was personable and very attentive as well as great at listening to our needs. This is a great family local business that has tremendous heart and good...More
160,Not many left like this - but you only need one as good as this. Been coming here since the days before pret etc. this is original and I love it.
161,"Real English breakfast! Very friendly and good food. For a honest price. We really loved it, kids loved there tosti’s, I loved the Devine English breakfast"
162,"Can confirm these reviews are 100% correct, the place is amazing. Fantastic value for money, brilliant customer service and never too busy to look after their customers. I’ve been having the sweet chilli chicken panini. It’s lush!"
163,Superb coffee and very polite staff. Lovely atmosphere. Will be back for food next time we are in the area.
164,"Don't eat in your hotel, go find this place instead. Although from the outside the place looks nothing once you get inside you will be blown away. The staff are fantastic, very friendly and accommodating. The food is fresh, tasty and huge portions. We ordered...More"
165,"The owner was amazing, gave us recommendations for what to order and treated us like we were royalty. Food was also delicious!"
166,Dropped in for breakfast. Fantastic family run cafe. Excellent service. Really good value. Will return when in the area again.
167,"An excellent breakfast/brunch place with a great selection! Prices are very competitive, and you will find local tradies coming in during their breaks. The restaurant is family run, and the service is warm and welcoming. We were here 4 mornings in a row, and we...More"
168,"Had read brilliant reviews on TripAdvisor & we were not disappointed. Fab staff, brilliant food @ reasonable prices. Will definitely visit again."
169,I popped in out of the rain and discovered this Tardis like gem! Very nice food and excellent quality service that makes you feel like one of the locals. Would definitely come again and thanks to the lovely staff.
170,"Excellent breakfast and excellent service, great prices - especially for London. Would definitely come back here again"
171,"Cute little gem. Really enjoyed the food here, not too badly priced. Will be back again. Good service. Thank you"
172,"Had a family breakfast this morning that was great value. Made to feel welcome, with attentive service and great variety and value for money. Will definitely visit again. Thanks from Jay, kajol, Ashi"
173,If you’re looking for the best English breakfast in london you need to visit here!!! Not only was the food amazing but the family run business was by far the best customer service I’ve had so far. Can’t wait to come back and visit again...More
174,I cannot stress just how great the food and the people who run this place is. The owner was personable and very attentive as well as great at listening to our needs. This is a great family local business that has tremendous heart and good...More
175,Not many left like this - but you only need one as good as this. Been coming here since the days before pret etc. this is original and I love it.
176,"Real English breakfast! Very friendly and good food. For a honest price. We really loved it, kids loved there tosti’s, I loved the Devine English breakfast"
177,"Can confirm these reviews are 100% correct, the place is amazing. Fantastic value for money, brilliant customer service and never too busy to look after their customers. I’ve been having the sweet chilli chicken panini. It’s lush!"
178,Superb coffee and very polite staff. Lovely atmosphere. Will be back for food next time we are in the area.
179,"Don't eat in your hotel, go find this place instead. Although from the outside the place looks nothing once you get inside you will be blown away. The staff are fantastic, very friendly and accommodating. The food is fresh, tasty and huge portions. We ordered...More"
180,"The owner was amazing, gave us recommendations for what to order and treated us like we were royalty. Food was also delicious!"
181,Dropped in for breakfast. Fantastic family run cafe. Excellent service. Really good value. Will return when in the area again.
182,"An excellent breakfast/brunch place with a great selection! Prices are very competitive, and you will find local tradies coming in during their breaks. The restaurant is family run, and the service is warm and welcoming. We were here 4 mornings in a row, and we...More"
183,"Had read brilliant reviews on TripAdvisor & we were not disappointed. Fab staff, brilliant food @ reasonable prices. Will definitely visit again."
184,I popped in out of the rain and discovered this Tardis like gem! Very nice food and excellent quality service that makes you feel like one of the locals. Would definitely come again and thanks to the lovely staff.
185,"Excellent breakfast and excellent service, great prices - especially for London. Would definitely come back here again"
186,"Cute little gem. Really enjoyed the food here, not too badly priced. Will be back again. Good service. Thank you"
187,"Had a family breakfast this morning that was great value. Made to feel welcome, with attentive service and great variety and value for money. Will definitely visit again. Thanks from Jay, kajol, Ashi"
188,If you’re looking for the best English breakfast in london you need to visit here!!! Not only was the food amazing but the family run business was by far the best customer service I’ve had so far. Can’t wait to come back and visit again...More
189,I cannot stress just how great the food and the people who run this place is. The owner was personable and very attentive as well as great at listening to our needs. This is a great family local business that has tremendous heart and good...More
190,Not many left like this - but you only need one as good as this. Been coming here since the days before pret etc. this is original and I love it.
