,opinions
12,"The king @stoolpresidente says this is the best pizza in the city. So you bet your ass we made it down here. (@ John's of Bleecker Street - @johnsbleecker in New York, NY) https://swarmapp.com/c/ikGEvpYaH7e"
13,"Bleecker Street Pizza, Greenwich Village #greenwichvillage #nyc #newyorkcity #bleeckerstreetpizza #sundayfunday #exploringthecity @ Bleecker Street Pizza https://instagram.com/p/B1ma_cLnhQz/?igshid=1es2x789sexpc…"
14,9.6 no forks or knives barstoolsports best pie I've ever had. #pizza #nyc #newyorkcity #food #johnsofbleeckerstreet @ John's of Bleecker Street https://instagram.com/p/Bzl5skrHcvf/?igshid=g03d8nzqw604…
15,"John pizza on bleecker street. Officially the best pizza in New York, a great little restaurant full of history and character and a really nice part of the city! Seriously you won’t be disappointed"
16,"Another great tour! Another great meal! Thanks Wyoming, England, California and Indiana for a fun day out. Here at John’s Pizza of  Bleecker Street with Luke.#realnewyorktours #realnewyork #nyctourism #nycwalkingtours #johnspizza #newyorkcity"
17,John's Pizzeria of Bleecker Street is one of the few places that helped to make authentic New York Style Pizza famous. #FamilyTravel #USAtravel #NewYork #NewYorkCity #Manhattan #GreenwichVillage #BleeckerStreet #JohnsPizzeria
18,"The top-ranked pizzas in the U.S.:3. Modern Apizza in New Haven, Conn.2. Bleecker Street Pizza in New York CityAnd here's No. 1 ..."
19,"TripAdvisor just released its list of the best pizzerias in the country. 1. Regina Pizzeria – Boston, Massachusetts2. Bleecker Street Pizza – New York City, New York3. Modern Apizza – New Haven, ConnecticutWhere is your FAVORITE place to get pizza? https://facebook.com/KristinHosfelt/photos/a.1521298088081720/2170612439816945/?type=3&theater…"
20,Bleecker  street #pizza #winebar #wine #winetasting #cheese #fridayfeeling #frenchwine #summer    #foodporn   #nyc  #instafood #instagood #foodblogger #foodie #newyorkcity  #nycfood… https://instagram.com/p/Bko0yQOhHAv/?utm_source=ig_twitter_share&igshid=1mxe4okc81qv1…
21,Unpopular opinion:Bleecker Street Pizza is better than Grimaldi’s (In New York City/Brooklyn btw)
22,"I'm not sure what it says about mebut the first thing I noticed is that pizza is from John's of Bleecker Street New York City oh yea there's a naked chick in the picture too,I see a naked chick every day, haven't had John's Pizza in years"
23,Check out NO SLICES John's PIZZA 1929 Bleecker Street NYC New York City Coffee Mug RARE NY  http://ebay.com/itm/-/232594365834?roken=cUgayN&soutkn=1ShcNk… via @eBay
24,Missing that #newyorkcity #pizza #tourist #newyork #foodie @ John's of Bleecker Street https://instagram.com/p/BdONhjzhg8l/
25,#newyorkcity #pizza #tourist #newyork @ John's of Bleecker Street https://instagram.com/p/BcnnAY-Bc6o/
26,Bleecker Street Piza#pizza #bleecker #westvillage #newyorkcity #newyork #foodphotography #pizza #pizzeria #פיצה http://ift.tt/2iXSQzB
27,"You know what I miss, Kugey. A real New York City bagel and real New York City pizza. John's Pizzeria on Bleecker Street. Best!"
28,New York City Pizza Quest!  @ Bleecker Street Pizza https://instagram.com/p/BQ3UhdUhG2c/
29,John's of Bleeker Street. #no filter #newyorkcity #nyc #pizza #food @ John's of Bleecker Street https://instagram.com/p/7Ba_PIO_KD/
30,"NEW YORK CITY. BREAKING NEWS. Pizza is delicious. For more on this story, visit Bleecker Street Pizza."
31,Best pizza in New York 'Bleecker Street Pizza' #Halloween #newyorkcity #thevillage
32,New York City sky. I love this city. @ Bleecker Street Pizza http://instagram.com/p/ll7ARfQDjN/
33,Eulie C.'s Review of Bleecker Street Pizza - New York (4/5) on Yelp: Some of my favorite pizza in the city! http://bit.ly/1ho32XV
34,Kendall Jenner and Kylie Jenner get pizza at Bleecker Street Pizza with Hailey Baldwin in New York City: Kenda... http://bit.ly/1iJ9eMW
35,News - Kendall Jenner and Kylie Jenner get pizza at Bleecker Street Pizza with Hailey Baldwin in New York City... http://bit.ly/1iJ9eMW
36,"Fotoserie: Hailey Baldwin out for lunch at Bleecker Street Pizza in New York City ─ Dezember 6, 2013 http://tmblr.co/ZqgEvp10ViAdU"
37,Kendall Jenner and Kylie Jenner get pizza at Bleecker Street Pizza with Hailey Baldwin in New York City http://bit.ly/1iJ9eMW
38,Kendall Jenner and Kylie Jenner get pizza at Bleecker Street Pizza with Hailey Baldwin in New York City: Kenda... http://tinyurl.com/jw3snoj
39,Kendall Jenner and Kylie Jenner get pizza at Bleecker Street Pizza with Hailey Baldwin in New York City http://tinyurl.com/jw3snoj
40,Kendall Jenner and Kylie Jenner get pizza at Bleecker Street Pizza with Hailey Baldwin in New York City: Kenda... http://bit.ly/1iJ8CXN
41,Kendall Jenner and Kylie Jenner get pizza at Bleecker Street Pizza with Hailey Baldwin in New York City: Kenda... http://bit.ly/IYbakY
42,Best pizza we have ever had . Pepperoni and Nona Maria . Both gorgeous and good price too . Still felt like and proper New York pizza place . Nice to be able to sit in too
43,"Amazing pizza, great tasting and very ‘New York’. Just exactly what you’d expect, no frills, great price. Really recommend."
44,"This is a must! great pie great vibe, we had gone to the fat cat for the evening and needed something good. Bleecker was it and hit the spot"
45,We stopped by here for an early lunch. The pizza was amazing. We enjoyed sitting with Greg and chatting while he shared stories of NYC and the pizza!
46,Popped in here whilst touring the city. Very warm welcome by Gregg whose happy to stop for a chat with his customers! Most importantly the pizza here was absolutely delicious would def recommend this place.... Hello Greg & happy new year to you from Deb & Steve from Bristol England
47,Incredible spot in NY with fantastic pizza. Cheese and Mushrooms the best ones. Great atmosphere and fast attention. Very recommendable
48,The pizza was excellent. So many delicious flavors and options. Greg was fantastic and made our trip worthwhile!! A must-see in New York City.
49,"This was our first experience in NYC. You'd better know what you want, as there is impatience for holding up the process by asking questions. The pizza was ok. It was not worth a special trip. The crust and sauce were just mediocre in our opinion. We got there during a brief lull, but it got packed very quickly on a Sunday early afternoon. We did notice that John's of Bleeker Street had quite the line waiting to get in for their pizza...had when spent more time in that area, we may have tried that one."
50,"OK, so we wanted to go to the others but queuing in the cold wasn't an option, so to find Bleecker Street Pizza was a bonus. Really enjoyed all the slices we had and the staff were helpful and friendly"
51,"Was here with my wife. Brilliant pizza, brilliant Greg! A must stop for everyone who likes pizza! Ordered the one they are famous for, don’t remember what it’s called, bit it eas really nice. They also had a good plain pizza with cheese. We might just pop by again!"
52,"Our family is vacationing over the Christmas holidays and wanted authentic NYC pizza. We had been to Bleeker Street pizza last year for a slice but this year we wanted to try the famous Nona Maria! This did not disappoint! The crust was thin and crispy, the cheese was fresh! Amazing! We highly recommend this restaurant. If you get a chance to meet Greg, he’s delightful. We enjoyed his sharing of memories about his brother and his colleagues who experienced 911 and are not forgotten!"
53,"This pizza is the real deal! Super crunchy and thin with a touch of char. Go on Friday and meet Greg, the owner."
54,"Crazy atmosphere, lots of folks buzzing around & eating the best pizza you can imagine. Its a pizza joint in the west village and all the culture that goes with that....beautiful & delightful."
55,"Would highly recommend a pop into bleaker pizza everything was great. We had chipotle chicken, pepperoni for the kids and Canadian bacon. loved them all."
56,"Maybe I'm spiled with the quality of the pizza I get elsewhere, but I don't understand the hype this place gets. The pizza was pretty good, but nothing special. And certainly nothing to wait an hour for."
57,"This pizza lives up to the hype. If you find yourself in the Village, this place is a must. Get a couple of slices of the Nonna Maria. The restaurant is small and seating is limited so you might have to wait. It will be worth it though."
58,Pizza was AMAZING - Nonna Maria!!! Great to see Greg again! He gave my daughter a pen 1st visit this time a post card! Yes she still has the pen!
59,Heard good things about this place before coming to NYC. The nonna Maria slice lived up to the expectation. Best pizza slice ever.
60,"We went to this place after our breakfast to try out the iconic Nonna Maria pizza slice. I think I can state that it is an ordinary pizza slice, however, the vibe of eating a pizza slice in NYC make that slice the best you have ever had."
61,Of all the pizza places that we tried and our trip to New York City this was the best pizza by far! The pepperoni bacon and I believe it was a sicilian pepperoni had so much cheese I can barely finish. Highly recommend
62,Great pizza and good range of flavour/topping choices on offer although we did just opt for cheese! Sat outside on a lovely sunny November day.
63,"Gary was even better than the pizza, if that is even possible. He took the time to visit with us and tell our group all about the story that makes their pizza the best. My first bite was almost transcendent as the flavors hit my mouth. The BEST pizza ever!!!"
64,"We’d seen a review of the pizza on YouTube and really wanted to try it. Having didn’t the morning around the Battery Park area, we walked back towards Times Square and stopped here for food. The pizza was delicious! All four of us raved about our choices - which never happens!"
65,"Located on a busy corner it looks like one of many New York pizza joints - but walk in and you see why it is special. We were fortunate that the owner, Greg, was there to great you. His first question of all his guests is “where you from?” He serves the perfect fold-it NY pizza, in a minute, and with Greg’s whit and charm.  Don’t miss out - go and get a Bleecker St Pizza!"
66,I'm a pizza lover .I am an expert in pizza and if you are like me go to this pizzeria immediately. You will be surprised how good they are.
67,"One of, if not the best NYC experience!  Greg and the staff were fantastic, telling us stories and asking about myself and my partner while we waited.  Pizza is the best I've ever eaten! I can't wait to go back.  Everything that's great about NYC wrapped up into one place.  Thank you!  Jack & Nikita, York."
68,"We visited on 4th November, this was on the list of places to go and so glad that we did. We were a party of 6 and everybody loved this place.  Greg was a great host, he is a real character and make sure you get the chance to speak with him. If i am ever back in NY I will be going back. It's situated in Greenwich Village too so well worth the visit.  Pizza made fresh infant of us, cooked perfectly and the cheese was awesome. Thank you"
69,"Bleaker Street Pizza is the epitome of New York pizza. Our family tried a variety of the pizzas and all were amazing. While there we had the pleasure of meeting a previous owner, Greg who made the experience even better. He was so friendly and a fountain of knowledge of things to do in the area. Highly recommend you stop in and give this place a try."
70,"My husband and I are traveling to New York for an anniversary trip and wanted to make sure we got some pizza while we were here. Bleecker Street Pizza kept coming up on our searches of top places to go and it did not disappoint!! We tried a variety of slices and they’re were all delicious! Highly recommend.  As tourist, my husband was taking a look at the photo wall of all the celebrities that had visited and Greg came over to talk to us. He gave us the history of the place and a post card from the restaurant for our anniversary. He was so nice and friendly and made the experience 10X better!!"
71,"We were visiting NYC for the first time in years and had to get pizza. Bleeker Sttert did not disappoint. Although they had several options, I always use the plain cheese pizza as a means of comparison and the sauce crust and cheese were perfect."
72,This is not my favorite NYC pizza by a long shot. Sorry. I used to say Joe’s takes the crown but now there are so many formidable spots…
73,"Bought two nonna maria slices. Topping flavours were good but the base was the soggiest, limpest excuse for a base I ever tasted. Very disappointed after having heard such great recommendations. Maybe they were just having a bad day."
74,"We had a slice of pizza as part of the ""free tours by foot"" tour. Greg, the owner, was super nice and friendly and answered all our questions about pizza, the history of the pizzeria and anything else we asked him. But more importantly - the pizza (something with ""nonna') was one of the best. The crust was super crispy, just the right amount of cheese and the sauce was delish. Glad we discovered this place!"
75,"Ordered the cheese, pepperoni and Nonna Maria pizza. The pizza tasted fantastic and the crust was crispy with just the right thickness. The nonna Maria was the best. Greg was really friendly and a great photographer."
76,Quite dry and crispy pizza. Maybe because we bought slices which are reheated and so baked twice. Good selection of toppings available and quite inexpensive.
77,"I mean it was really good. I really liked the crust and the fact that there was a place to sit. After eating 4 different famous new york pizzas on the same day, I would say I enjoyed it, but it wasn't my favourite of the bunch"
78,"Have been here dozens of times when in the area. In a city full of many many pizza places, this is probably the best. Get there early!"
79,"I was recommended this place by a friend and YouTube personality as one of the best pizza places in New York, and it certainly blew my mind! Got the pepperoni and sausage slice. Crust is very thin, but sturdy and crispy. All the toppings were very fresh and flavorful. Perfect balance of cheese and tomato. Having tried this and Joe's in NY, I'll probably won't be eating pizza back home anytime in the next 3 months!!"
80,"When we walked in we were looking up at the menu, totally unsure what to order, thankfully Greg walked up and recommended the Nonna Maria Pizza (followed by 2 random customers also recommending it as well) it was AMAZING! Best pizza I've ever had, Greg stopped by our table to make sure we liked it and shared some extremely interesting history of the restaurant (and took our picture for us). So glad we went out of our way to make this part of our New York experience!"
81,"Decided to go on a long walk from Times Square down 7th avenue (past Perry Street) for those Sex in the City fans, and ended up here as a reward for those miles! Excellent place, quite busy, really fast service, alcohol and soft drinks, cafe set up, pizza slices fresh as always people coming in due to its high rating, good choice, and one of the best value for money food I’ve had in New York, worth a visit"
82,"We were told that we had to go to Bleecker Street Pizza. We did. And with high expectations. And those expectations were exceeded. The pizza is just wonderful. Best my wife and I have ever had. Also ... Greg, part of the founding family, was very very welcoming - and engaging. We went back 2 days later for another pizza. David & Susan from San Francisco"
83,"We came to the neighbourhood specifically to try the pizza here and it was very good value at just $4 a slice. The highlight however was Greg who worked there; he talked to my wife and I about the pizza, the area and made us feel super welcomed. We will return just to see Greg again!"
84,"Before going to NY, I looked at the top recommended pizza establishments, and wow this pizza place did not disappoint. I ordered their speciality the noma and it was amazing, perfect crunch on the crust and then a beautiful inside. I will absolutely return"
85,"I had watched several NYC Pizza videos before travelling to NYC and lots of them mentioned Bleeker Street so I knew I had to come here. I tried a slice of pepperoni pizza, sauce was amazing and the crust was also excellent. Also, Greg noticed my accent and had a conversation with me which was nice and he gave me a postcard aswell."
86,"Today was our second visit to this amazing pizza place. The pizza is delicious: the Nonna Maria is as good as advertised and the buffalo chicken is fantastic.  We were lucky enough to meet Greg today too - hi Greg! - with whom we had a lovely chat as he told us a bit about himself and the background to BSP.  This place is a long way from home for us - North Yorkshire - but if we could, we'd be very regular, loyal customers.  We might even go back a third time before we fly home..."
87,This pizza is some of the best in NYC. The flavors were so tasty and you can easily tell the quality of the ingredients. The buff chicken was my favorite but the pepperoni was top notch also. The staff was great and despite the long line everyone got through very quickly!
88,"Often described as the best pizza in NY, is it? I don’t know, I certainly haven’t tried them all happy to keep trying others but didn’t find any we preferred. Lots of choice but having had a taster of the Nonna Maria on our food tour, had to try it again for a full slice. Lovely crispy base but really light and tasty dough and sauce. It’s a busy and cozy place but that just adds to the atmosphere which is very NY. You’ve got to give it a whirl."
89,"The Nonna Maria pizza was amazing! The crust was crispy and soft at the same time and the ingredients were fresh and delicious. We were welcomed by Greg, who was extremely nice and found some time to chat with us about our home country :) Greetings from Poland. If we are back in NYC, we will definitely visit Bleecker Street Pizza again!"
90,"Pizza was served well, delicious and well packaged, i love the outside seating, can wait to have my lunch here again."
91,"We had a fantastic lunch here last week. Recommend by friends we were not disappointed. Greg welcomed us immediately and advised what was best to order. He was so friendly and charming. The pizza was delicious, quick and such great value we would say to anyone to visit for a real treat . Thank you for your hospitality!!"
92,Delicious pizza. Had the pepperoni pizza. The crust is so good. There is outside and inside seating. A restroom is the plus! The restaurant has been voted best pizza three years in a row (I think). It is really good!
93,We arrived at 11:15 to enter and it worked out perfectly. Great pizza and atmosphere! My teen also enjoyed that TS Cornelia St is right around the corner.. would highly recommend!
94,This place is great .. Greg is the owner and he is the best ! Try to talk to him if he’s around he will tell u stories about his brother( nyc police officer and keeper of the family recipes RIP) . He will also steer u right about the best pizza around .. nanos . We had a lot of great pizza in nyc area when we were there but his was the best and his garlic knots are perfect . Family owned and only one location it’s hard to beat .
95,"Pizza was amazing. Great environment, pizza was fabulous. Gregg was super friendly. We will definitely return next time we are in NY."
96,"We decided to visit here after seeing so many people raving about it as the best pizza in New York. Yes it is good but the best? No, we had better whilst staying in New York and probably wouldn’t make the journey out to it if visiting again."
97,Thank you for making our day start with delicious pizza and a nice chat with the kind Greg! Great time!
98,"The Nonna Maria at Bleecker St Pizza is simply the best slice of pizza you’ll ever have. Crispy but light, with an amazing sauce. Even better, Greg the owner is super friendly and always up for a chat to see where people are visiting from, etc.  A proper New York institution, this was our second time there and I’ll be there every single time I get to NYC."
99,"We just visited the place today, it was our first stop, since we just arrived from Lisbon.  Cannot recommend this place enough - the pizza is great!  I also want to give a shout out to Greg, who’s a great story teller and gave us some tips for our nyc trip."
100,This is a kind of pizza you eating at 2 am completely drunk so you don’t know it is that bad. Service is fast and efficient..
101,"We have been here twice, at lunch and at dinner time. If you want to grab a classic New York style pizza, this is the place where to go: crunchy dough and a lot of juicy cheese. The guys at counter are kind and fast and Greg is a great host."
102,"never before have I had such delicious pizza..it is worth going to nyc for their pizza alone!:)) a word of warning though - after Bleecker, all other pizzas will fade into `acceptable` at best;( ;))"
103,Thanks to Greg for making our experience at his restaurant a wonderful one! We visited as part of a food tour and are so glad it was one of our stops. The pizza was delicious and the owner Greg was a great host.
104,Amazing!! Best! Pizza! Ever!! Thanks Greg!! Fast service! Owner is the best. Great location. Super fresh ingredients!!
105,Visited with my husband and two teenage sons whilst we were visiting New York. It took a bit of effort to find but was definitely worth the effort when we did. The pizza was fantastic and was very good value for money. We would happily return and would definitely recommend a visit.
106,"We made the trip to the Village just so we could have a pizza lunch here. The epitome of the New York style pizza, it’s simply the best tasting pizza you will eat. Enough said."
107,The Greeks (Thessaloniki) think that it’s definitely the best pizza in New York and Mr Greg gave useful advices !! (Nona Maria pizza was tha best) ;)
108,Great place to get a New York Slice if you are in the area. I would come back next time I am walking around. Very close to Washington Square Park
109,Came to New York wanting to have good New York style pizza. Found it and I highly recommend it! The staff was great too!! Mr Greg chatted with us a while and was very friendly. I will go back again on future visits.
110,Greg the owner is as charming as he is friendly. Felt really welcomed and the cheese slices are to die for. Definitely recommend making a trip to this local establishments. Can see why they’re the Winner of best pizza in New York 3 years running.
111,Had a very delicious pie with fresh ingredients. This is one of the better places I’ve been to in NYC. I would recommend this place!
112,"Gorgeous pizza, great value, fast service. Enjoyed the food and our visit very much and would recommend to anyone. Salad was fresh and well prepared too."
113,The best pizza in NYC!! We had heard about their famous Nonna Maria pizza before we came and it did not disappoint. So delicious and the tomato sauce is out of this world. A special shout out to Greg for being so lovely and welcoming. Will definitely be returning on our next to trip to the city!
114,"Fabulous pizza, wonderful friendly service. Felt totally at home here, definitely the best pizza in New York."
115,"So having been to NYC a few times and tried the $1 pizza slices before, ahead of this visit I did my research to see which of the pizza places were considered to be the best of the best.  Bleecker Street Pizza was mentioned SO many times!!! People were rating it as the best in NYC and that is not a term I would ever throw around lightly!  Well, today the day came that I got to experience a slice for myself to see if all the hype was true. Anxiously I walked through the front door, as with anything that gets a lot of hype, there is always the worry the reality won’t live up to it.  Thankfully, my worries were unfounded and the slice of pepperoni was delivered hot and delicious. The pepperoni wasn’t a spicy one but it had a slight tickle of which we perfect, the tomato and cheese super fresh and delicate when bitten into. All in all stunning!  Would I profess it is the “Best in NYC” - I’ll leave that up to you. Pizza can be very individual, some people prefer thin and crispy, others deep pan etc."
116,"Best pizza in New York if not the country! An honor to meet Greg and visit with him during our food tour with Claire! We’ve had 2 other slices from 2 “well know “ places in Times Square that didn’t even come close to this pizza!! Crisp crust, gooey cheese, and Grandma’s amazing sauce…you won’t go wrong with a trip to the village to eat here!"
117,Went to Bleecker Street Pizza today. Pizza is awesome and Greg is a wonderful gentleman and host. He took time to show our daughter around and took a great picture with her. We will be back.
118,"We were here for lunch. Pizza was served quickly, hot and sooo good. This had to be one of the best pizza I have ever had. The service was great and the price was more than reasonable."
119,"...but this is simply the best pizza in the US, period. The Nona Maria! My hubby and I dream about it. PERFECTION. So happy it's stayed constant throughout the years."
120,Absolutely life changing pizza! It's going to be hard to enjoy anything else now. The service was top notch and the owner Greg was friendly and welcoming.
121,"Awesome pizza! The pepperoni pizza was the best oh my gosh it was amazing! Good value for money too, you get a lot of pizza, and the drinks are reasonable prices too. And they have beer!"
122,Hands down the best pizza place in NYC. Everytime we visit I have to make my way to Bleecker Street Pizza. The service is always top notch. The Nonna Maria pizza is amazing. Highly recommend
123,"I love pizza. I’ll eat bad delivery pizza, I’ll eat good pizza, I just love it. That being said, I know a great slice when I get it. The Nonna Maria from this place is the best slice I’ve ever had. Will go out of my way to get it next time I’m in NYC."
124,My experience was great I enjoyed every bite. The service was quick and the pizza was freshly made while you wait. I can see why this place is so popular.
125,"I went to Bleeker Street, WAY out of my way as a result of the great reviews. No way this is the best pizza NYC has to offer: Tony & Benny pizza at the airport is better, as is most mall pizza. Very disappointing."
126,Indeed one of the best slices I had. The crust is so crunchy! Even the basic pizza is delicious thanks to the sauce and cheese. Great place.
127,"Bleecker Street Pizza was recommended to us by friends. The food was amazing, but the conversation with Greg made it even better. A wonderful person to chat to and hear about the history of the place. Thanks again for some top notch food! Will be recommending to friends in London and Liverpool!"
128,"We had an amazing time here. Best pizza in NYC. Nonna Maria and Buffalo Chicken pizzas are incresible. Thanks for everything Greg. Kind regards from Budapest, David & Sari"
129,"Pizza was awesome 😎 and Greg’s service was amazing 🤩 I highly recommend this place 😜 , on top of it music was really cool"
130,"Pizza was fantastic and the service, especially from Greg, was exceptional! Thanks Greg! My wife and I were visiting NYC for our 20th wedding anniversary and we decided to eat lunch here and it was really next level. 10/10, would recommend!"
131,"This is a super legit pizza by the slice place in a beautiful neighborhood. The food is amazing as advertised and the people are super friendly. Find Greg, he will make you feel like family!"
132,"we found this place thanks to Youtube and we were not disappointed! the pizza is very good (we had a slice of the Nonna Maria) with a very good crust, special thanks to Greg and his nice welcome !"
133,The pizza was great from toppings to dough . Definitely worth a visit. Service is fast. Lots of tables to sit and enjoy your pizza by the slice or whole.
134,"Very, very good pizza. Some of the best I have had and I have eaten a lot of pizza. Was heaving at lunch time so we knew it would be great. Not too expensive either. We loved chatting to Greg who works there and were made to feel really welcome (we were the English family attending the film festival). Have two friends visiting NYC soon and have made them both promise to visit."
135,We are visiting from South Africa. The Pizza is epic. The owner Greg was there and he made my son and I feel very welcome. He is a great host and a good story teller. If u go to NYC it is a must.  Michael and Harrison.
136,"Coming all the way from Dubai and I always end up here getting a slice of Nonna Maria Pizza. It’s really delicious and I can definitely recommend. I had the honor to meet Greg, a very nice and courteous guy. Keep up the good work."
137,"New Yorkin parhaaksikin väitettyä pizzaa mukavassa kulmakuppilassa. Ja kyllä kannattaa käydä, jos sattuu kulmille. Erinomaisen rapea pohja ja maukas pizza muutenkin. Thank you Greg for your excellent and hearty service! And greetings to your family from us Finns!"
138,"We first visited in 2017 and made a point to visit again. Not only is the service impeccable, but the food and price can’t be beat!!! Be sure to go on a Friday so you can visit with Greg!!!!"
139,We had this place on our NYC 'Bucket list'. We came from near Central park just for this pizza and it lived up to the hype!! Absolutely delicious!!! We had their famous pizza as recommended by Gregg! No other pizza shop compares! Thank you to Gregg and his team for their great hospitality! We look forward to visiting again one day :) x
140,I came to this place by coincidence not knowing that it was definitely going to become the best slices of pizza I had (I tried the nona maria and the white one). It was so fresh and delicious! Greg was really nice to take some photos for me as I was traveling solo and even got me an extra slice for my birthday! I definitely recommend them and would absolutely return when I go back to NY. Great service.
141,We had pizza for breakfast & it was fantastic! This was my favorite pizza we tried while in NYC! The staff were super nice too.
142,Was surprised that they had such friendly service despite being crowded after lunch time. The tastiest slice of pizza I’ve ever had. I was told this was a tourist trap however that could have not been more wrong!!! My husband and I will continue coming on future trips to New York
143,"Loved this place! Greg gave us a great recommendation on what to get, but honestly you can’t go wrong with any of the slices!! 😎"
144,The pizza was 10/10. So many options and tastes delightful. Greg was awesome and made our trip worth it!! Must visit in NYC.
145,We went to Bleecker Street Pizza as part of a West Village Food tour. Greg welcomed us at the entry making us feel very welcomed. He gave us the historical overview of the restaurant and visitors throughout the years and made us feel part of the family. Pizza was delicious and delivered promptly. Highly recommend!
146,"We were first greeted by Greg who somehow knew we were from Ft. Lauderdale Fla...I swear he had a crystal ball. This was our 2nd trip there and was not disappointed. We had the Nonna Maria slice and was as delicious as we remembered the first time. Upon our departure Greg, who only works on Fridays, gave us the history of the the pizzeria. See the photo of the original owner with the NYPD police car on the right wall as you walk in. This is a true NY pizza establishment and you won't be disappointed."
147,"Yummy! Nonna Maria rocks! My teens love it and Greg made it even more awesome! Friendly, kind and yummy food all in one!!!"
148,Great pizza place with very fast service and friendly staff. Prices are good too. A special mention to Gregg who came round the tables and had some great conversation. We will definitely visit again whenever we return to NYC.
149,"Nothing like a fresh, hot slice of pizza. We loved everything we tried and was surprised at the simplicity of some of the pizzas."
150,Best pizza we have ever had in our life!!! We stumbled across this place while walking through New York and it was so good! Great prices the staff were friendly and helpful and we got a beer too!!
151,"With big recommendation from here be barr on YouTube, we went to bleeker Street pizza, the pizza is no joke, awesome. Fresh, we loved it,"
152,"This ""pizza joint"" certainly does not need one more 5 star review....but it was so good that I cannot help heaping on the praises. Some people are just masters of their craft. We had the Nona Maria pizza, the signature pizza, made as an homage to the original brother-owner's grandmother. Using a 6-hour slow cooked marinara, fresh (not low-moisture) mozzarella cheese and fresh basil grown in a greenhouse on a cornmeal dough; the answer to a perfect result, as always, is to start with the best ingredients. The crust is light and perfectly crispy, the toppings simple and tasty. Not much more needs to be said.... tasting it brings the satisfaction that you have completed a visit to the best New York Pizzeria. The bonus was meeting Greg, the owner. He embodies and inspires the ""feel,"" simple and straightforward just like his pizza."
153,"Best pizza in NYC hands down!!! This is such a great small family business to pop in to day or night! The pizza is exactly what I imagined nyc pizza would be! Fresh mozz, amazing marinara, and crunchy crust! Get the Nonna Maria … yum! Classic cheese was amazing as well. Everything tastes so fresh. They have a good drinks selection as well. We can’t wait to go back. My only suggestion would be more outside seating but not much you can do about that lol!"
154,We’ve been in NYC for a week and I’ve been trying to find some pizza that popped with flavor and lived up to the NYC pizza hype. Bleeker was the ticket. As a bonus Greg was working when we visited. He is so friendly and fun to talk to. Thank you Greg for being awesome. We had the Nona and it lived up to its reputation. What I like about NYC pizza is that it doesn’t settle heavy like the Pizza you get at the chains. I would eat hear often if I lived here! Worth a special trip if you are visiting!
155,"This is just a fun place to get pizza. Why? Because of the people who work there. Funny guys and be sure to say hello to Greg, he is the best! The pizza is excellent as well. Good NYC pizza - Nonna Maria and also the mushroom. Go, say hi, have slice and a coke!"
156,"Best stop of our food tour. Greg, the owner, gave us a history of the place. He was so charming. We'd eat their pizza everyday if we could."
157,"Amazing pizza, some of the best we have ever had, great place to eat, very authetic inside and staff were friendly especially Greg he is awesome. Will definitely be back!"
