,opinions
66,We went with my friends for dinner and literally all of us really enjoyed. Service was very attentive but not bothered too much and the food is to die for. I am going back definitely when I go to NYC again.
67,"The food it’s so good and the service is amazing, all servers are kind persons! The place and the ambience is great and i definitely will come back"
68,Happened upon this adorable restaurant while walking around in the West Village. They were super accommodating even though we didn’t have a reservation.  The menu wasn’t massive but we still had the hardest time deciding on what to order. So many delicious options. I opted for the onion soup and the duck breast while my friend got the mesclun salad and the squid ink pasta. We basically shared everything because it all looked so good. Honestly might be my favorite duck breast preparation I’ve ever had. It was served with shishito peppers and sweet corn. It was such a great flavor combination.  We thought we were too full for dessert but our lovely waitress suggested the lemon tart and it was the perfect size for us to share. The manager Yelena introduced herself to us and welcomed us so kindly and offered us coffee.  In the end 10/10 from the service to the setting to the food. Would highly recommend and will certainly be back again.
69,"The restaurant overall is perfect.The food is delicious and the staff super friendly. The one person who stands out of the crowd is Evica,she has been above and beyond in everything. Absolutely amazing experience. Definitely we are going back when we are back in town."
70,"This place really does feel like a secret Paris getaway right in the heart of NYC. The Sunday brunch was delicious and coffee was absolutely perfect. The part that made my experience most exceptional however was the people who work there. My server Claudia was super accommodating, friendly and fun. The manager Jelena made me feel like I was a special guest and was everyone welcomed me with the warmest smile. The bartender Paula was so sweet and all in all there is such a wonderful, cosy, welcoming atmosphere in the place I can’t wait to become a regular and to bring more of my friends and family. Thank you for a brilliant Sunday brunch experience le petit boucherie team :)"
71,Went with my boy !! For him first time and definitely we will come back. The team and food was perfect. Can’t wait to be back
72,"Had an amazing birthday brunch! Food was excellent, place is cozy but vibrant at the same time. Roberto A. was excellent as our server. He provided helpful tips, was super attentive, and helped us had a fantastic experience. Will return and hopefully have Roberto with us again!"
73,"I took my girlfriend here for the first time and she loved it. I’ve been here several times to visit the best bartender I know, Daniel. What a champ. He mixed up incredible cocktails and told us exactly what food to order. Incredible evening and a happy girlfriend. Go here!"
74,"My boyfriend and I came in to have dinner and drinks. Daniel, the bartender, makes great cocktails and knows exactly what to order. My boyfriend has been here multiple times and raved about it. I finally had the chance to check it out with him. We’ll be back! The best first, second, fifth, sixtieth date night spot in the West Village!"
75,Best drinks from Daniel. Recommended 100%. All drinks a very good and you have to try them at least once. I love the service and the service its really good.
76,"I came just to have a quick dinner but I found an amazing cocktail list, Daniel the bartender was really nice explaining me each of the cocktails, i had the Boucherie Old Fashioned which was amazing, i definitely gonna come back !"
77,"I hate to write a critical review, but we were quite disappointed by our dinner at Petite Boucherie, primarily due to how we were treated. When we arrived, the host who checked us in (and ended up being our server) was quite confrontational, insisting that we had a reservation for two people instead of four. Yet we had rescheduled our original reservation (for four) from earlier in the week, requesting the change when our flight to New York was delayed, so the restaurant must have accidentally changed the number of people in our reservation. Mistakes happen, and that part didn't bother us at all, but we were taken aback by the host's attitude. We were ultimately seated at the table directly next to the front door, which was honestly so cold that it should have been the very last table filled. Seating us there would have been fine in a completely booked restaurant, which we assumed that it was, but it turned out that there were multiple open tables in the heart of the restaurant that went unused the entire time that we were there. Each time other patrons entered the restaurant, they were asked whether they wanted the table next to us or another table farther inside, and they all opted for interior tables. But we were never asked. Clearly, we were stuck by the door as punishment for a mistake that we hadn't even made. We probably should have left, but we wanted to honor our reservation, so we put our coats and hats back on so that the constant freezing blasts of air from the door bothered us less. But it kind of ruined the evening. The food was good, but not great. We enjoyed the French onion soup and salmon. But the salad nicoise was incredibly average and the burger overdone. All of our other dining experiences in New York were exceptional, though, so please read my other restaurant reviews!"
78,"We have a house in France and this was one of the best French meals we have had anywhere in the world. We loved the idea of coming down to Greenwich and the building - both inside and outside - could have been in a Woody Allen movie. Really great food - snails and lamb for me, onion soup and mussels for Nathalie - and a very good bottle of wine. Waitress Claudia was wonderful, as was waiter Ali. If we lived in New York we would make this our local."
79,"In love with this place the food was excellent, I tried the steak frites and la vie en rose it was delicious, the service was perfect our server Luis was very attentive and efficient."
80,"We happened to wander in for a late lunch. Everything was just exactly what we wished. The food was excellent (especially the duck), the service was relaxed and efficient, the atmosphere welcoming and interesting."
81,"Service 100%, food and wine quality 100%, ambience 100%, 100% friendly staff. Definitely coming back to this place. Loved it."
82,"excellent attention, the first drink was a unique experience the name is Le diable cocktail you need to try it, thanks Enrique a the bartender for everything"
83,I have been in Petite Boucherie couple of times and always have great dining. It is so cozy and charming. Just booked another dinner so excited !
84,"Amazing service and cocktails. Daniel, the bartender, served up some great drinks and made great conversation. I felt completely at home here and spent four hours here! I will keep coming back."
85,So delicious!! Loved the food and the service was even better!! Would recommend to everyone …. Get espresso martinis!!!
86,"Grey food, staff is amazing would recommend to anyone for a great Pre-drinks and dinner night out! Espresso martinis are a must"
87,Always good and nice worker there !!! I got the magret de canard and was delicious. Can’t wait to go back at petite !!!!!!!
88,Had the most amazing cocktails and charcuterie board here! Fantastic service and beautiful ambience. Would highly recommend!
89,"Had the La Vie En Rose and several dishes. The ratatouille, charcuterie and mesclun au chèvre chauffeur are incredible as well as the plat principaux. Will be coming back!"
90,I highly recommend. The menu is varied and everything was delicious (I was with my wife and son and each of our meals was fantastic). Delicious food and great service. A wonderful meal. Thanks!
91,"I was really looking forward to eating here. It is a quaint little spot in the Village and the menu sounded interesting without being overwhelming. We were having a great trip to NYC, unfortunately the experience we had at this establishment did not measure up.  My wife had the Chateubriand, which was good, if uninspired (it is hard to go wrong when you start with a good cut of meat). I had the Branzino en Papillote. This was terrible. It was completely flavorless, the fish and vegetables were overcooked with some bites being watery and some greasy. To top it all off, the service was awful. We had to wait a long time for our order to be taken, a long time for the food to arrive (luke warm), they forgot the glass of wine I ordered. To end the evening we waited and waited for the check, we then asked one of the wait staff, who said she would bring it right away and then had to wait quite a bit longer. We asked another member of the wait staff, who sort of laughed it off. To their credit, they did comp our desert (mousse au chocolat, which was good). However, for the prices you pay at an establishment such as this, an awful entree and sub par service just ruin the evening. I definitely would not recommend this restaurant."
92,"It was our first time here in NYC and a friend recommended this restaurant to us. The food was amazing, no regrets, the bartender Daniel was very good making my favorite drink (old fashioned) and the manager really sweet and attentive, onion soup it’s a must and the truffle ravioli to die. 100% recommended."
93,Not recommended. Very dirty and unkept kitchen. Saw it after I ate and didn’t want to ever come back. Decent food. Nothing special. Low quality cuts of meat.
94,Exceptional French Food in New York City's West Village. Traditional French dishes and an admirable wine list in one of the best locations in the West Village. Indoor and outdoor dining.
95,"The service is amazing, the GM is so accommodating, the staff are very Trained. Im coming back again. Love this cozy place."
96,"This place is so cozy and such a beautiful decor. We loved the dining experience. Food and service were outstanding! Highly recommend for everyone who knows what is real dining. ""Petite"" franche experience in the heart of NYC."
97,"One star. The only reason for one is for the ambiance - the decor is very nice, especially on the outside area. Outside of that, our service was abysmal. Not one time did our server ask how our food was, if we wanted another drink, if we would like to see a dessert menu, or if he could get us anything else. If he would have asked any of these questions we would have told him that the octopus appetizer we ordered was beyond bland. - no salt, no seasoning and the so called grilled octopus had no char and tasted like it had been sitting in muck for so long that the skin was slimy and fatty, like we were just chewing on gelatin - inedible. Our entree, which was just the simple burger, was fine, and that's all. Cooked perfectly, thankfully, but again not much to it. The frites that came as the side were hard as rocks from being over cooked. The wine, cab for me, Pinot for my husband were bitter and tart and we would have liked to have sent them back, but for the server never saying a word to us for the entire meal - he didn't even bring us our food or drinks. We cannot understand how this restaurant has any good reviews."
98,"What a beautiful charming neighborhood restaurant! I just moved to the area and decided to have a bite with a friend, the wine and cocktails are well thought out, the sparkling rose was delicious and refreshing for a hot spring evening , I’ve had the mussel which were simplicity at its best, staff was attentive and on point with their pleasant service! Thank you and I think I might of found my regular spot!"
99,Really good as usual. Escargots and lamb shops amazing. Service was great. Thanks Nikola (our server) and Eli (our busser) for everything .
100,"Met with a two of my friends over there. Atmosphere at the restaurant was so lovely and lively and made our meeting even more interesting. Food, drinks, people along with nice ambience made this day memorable. Had a nice chat with a waitress, very friendly and pleasant person. Helped us a lot with wine recommendations. All in all, a must visit west village gem.  Merci Boucherie, we will see you soon!"
101,"Beautiful Boucherie, amazing staff and gorgeous atmosphere! Happy Holidays guys! Food is amazing as always!"
102,"This was my first time visiting Petite Boucherie, but it won't be the last. The restaurant is really cute, the staff amazing, and the food delicious! I had a great burrata salad and octopus this time. I can also recommend steak fritz, it's really good."
103,Rainy day but Inside was super charming and very welcoming thx again !!! Team and food always good !!
104,"I haven’t been here since the whole covid thing and I have to say this visit did not disappoint. The staff, Sophie and Jeremy are amazing and took really good care of me and the food remain as good as I remember! So Kudos to the team."
105,Really good food and service like always . They did a really good job with Covid 19 with social distance and dividers
106,Good food !! Amazing service and the patio was feel like in paris love it !!! Cant wait to come back
107,Very good service. Exelent place to eat and visit. I will go again for sure. I recomend this to anyone that likes exelent food
108,"The best experience ive ever had so far during covid. They take precautions very seriously. Amazing service, food and the manager was making sure we are comfortable with our dining experience."
109,Service and food was amazing! Greatly hosted by the manager and highly recommend this place! It is perfectly divided for social distancing!
110,"Excellent service, delicious food and great desserts!! Really amazing experience and great social distancing place."
111,"If you're looking for authentic French cuisine, this is the place. The staff is amazingly friendly, and the food is superb. A perfect night out."
112,"Base in Manhattan since beg of the year, i dedicate that place as my second home. Kitchen always fresh and tasty. All staff amazing and respectful. Many thanks to them btw."
113,"I go here for a piece of Paris in NYC. It's authentically French, I love the interior, the food, the wine, and the happy French staff Bilal and Micka (and their cute French accents)"
114,I just want to thank the two gentlemen who turned our night around. Bilal and Micka you are godsend I'm sending all my contacts over. Go see for yourself
115,"Had an excellent suggestion of wine pairing for the dishes we chose. The papardelles and the lamb were divine. Staff members were really professional, friendly and made me feel like if I were home. Strongly recommend this place! Thanks again for the excellent service"
116,"Being French it is hard to find (true) good French cuisine in New York. We went to this place for a Saturday night as recommended by friends... and were pleasantly surprised as it combines both friendly service AND great food (please try their niçoise... definitely the best around here ! And we even ended up with an extra side order of fries, given how great the one we intended to share tasted). The weekly specials selection made me feel like in Paris again. The bar is cute and cosy, and the bartender provided great wine reco as well. Thanks to everyone, I think we found our go-to sport and we’ll definitely be back !"
117,"Perfect restaurant to host intimate brunch, lunch and dinner meeting/celebrations. I frequent Petite Boucherie for business meetings, family and friend events and catch-up drinks. The Chateaubriand is magnifique!"
118,"My wife and I absolutely love this restaurant. The location is an easy find, inside is super cute with a cozy feel. Service is fast and obviously the food is amazing."
119,"So glad I returned! This was my second dinner at PB. The first was about a year and a half ago. The menu had been changed and it was all good changes. Not that any needed to be made! The restaurant was alive with each table full and only two seats at the bar. It has not lost its charm, the staff is still wonderful and informative, and it’s charm is still warm and welcoming. Our meals were perfect. The two bottles of Chablis were delicious. A lovely lovely place to dine."
120,"Small and cozy bistro on the corner of Christopher and Gay St. Staff was friendly and personable. Food is phenomenal, have visited a few times and have never been disappointed. They frequently feature weekly specials which makes this place a great. I would recommend the linguine pasta, rack of lamb, or the filet mignon. For dessert, a chocolate mousse!"
121,"What's not to love. A hidden gem, located on arguably the most quaint street in the most quaint neighborhood in NYC. Embued with a frenchness that transports you to a local bistrot. Populated by a bartender, waiters and regulars that embody Cheers (as far as a ""French Cheers"" can get). Excellent libations and food. Be sure to say hi to Sophie and Mika and have them make your night."
122,I had the poitrine de poulet sautée as a special was unbelievable !! The atmosphere and the stafff are amazing and great as always !! Can’t wait to come back !!!
123,I was there few days ago with some friends from out of town. I been there a few times and food still amazingly delicious and the staff were very nice and friendly. Still one of my favorite French restaurant in NYC. Highly recommended.
124,Another great evening at Petite Boucherie. The food is still great and service is top notch. Never disappoints. Definitely one of my favorite French bistro in New York. Highly recommended.
125,"I think it s my 4th time in petite Boucherie, and as usual I had an amazing time. This time I had a four way onion salad and a pan seared mokfish, both in the weekly specials and amazing. They also proposed me to get a chance win a trip for 2 to Paris by posting a photo on their Instagram showing what makes a romantic date... finger cross!"
126,"I came in for a quick lunch and felt immediately transported back to France with its rustic and cozy vibes! I had the burger (wish I got a picture!), it was perfectly cooked and the fries were crisped to perfection. Service was on point and and very welcoming. Highly recommend for a romantic date or even just a lunch with friends! I can’t wait to come back!"
127,"Beautiful authentic French bistrot. I had a wonderful experience, the service and food were excellent. I will definitely come back. Thank you !"
128,"Underwhelming in total yet a great atmosphere for a small French cafe. Service is spotty. Food average tasting, served cold , and not prepared properly. How the heck can one mess up steak frites and a burger, they make hundreds in a month yet screw it up. Service inconsistent, plus with verbal excuses for their inability to deliver a complete dining experience. Plenty of french restaurants in nyc to choose from for dining. Go for coffee, pastry, at the wee bar."
129,Tried the main restaurant and was busy so managed to get a table for lunch on Sunday via opentable.  It’s a much smaller place- degree of French rusticness.  There was a lunch menu but opted for the Foie Gras- was good.  Has a Cote de rhone red.  Service was good.
130,Picked this restaurant for a birthday celebration based on TripAdvisor reviews! Perfection is every way... felt like an afternoon trip to Paris without leaving NYC
131,Nice little restaurant .We were there for lunch 2 of us including me enjoyed our meals 2 were not satisfied with the food. I agreed their meals were sub par.could have been an off day
132,"Stopped by for an excellent lunch. The escargot was fresh and divinely garlicky, the onion soup was light and savory, and the smoked duck breast to die for. Highly recommend the charcuterie and cheese plate as well. The menu and the wine list are a touch limited at lunch, but the selections were excellent and the service was impeccable."
133,"My new favorite restaurant in NYC! Had lunch here with our friends the first day of our visit and it couldn't have been a better experience. Food was wonderful - Nicoise salad with seared tuna, Croque Madame sandwich, onion soup (best ever). Atmosphere was very special - we were seated at a table window overlooking the intersection of the quaint Christopher and Gay streets. Service was perfect - knowledgable, friendly and accessible. Will definitely be back next time we visit New York."
134,Would love to give more stars!! Found this quaint place via Trip Advisor and I honestly can’t recommend it high enough!! Quaint intimate atmosphere that is totally not pretentious! Our wAiter Ballal was attentive but not hovering and serves a mean cocktail! Highly recommend escargot and mussels! Everything was delicious and modestly priced! Loved!!❤️
135,"Fantastic French dining in Greenwich Village! Small place, but cozy and warm. Excellent service and killer Martinis! Wifey had the Duck a L'Orange and it was excellent. My rack of Lamb was to die for. This place is not cheap, but well worth the little extra cost. Looking forward to trying their other location as well."
136,"We flew to NYC to celebrate a friends birthday. I found this resturant on TripAdvisor and contacted them to make arrangements for our friends ""birthday dinner"". To keep the story short - let's just say: We had--a great French meal -- in a great location -- with great service. I am 100% sure that when we travel to NYC again we will be making reservations to eat here again."
137,"Great food, great atmosphere, friendly professional service, it was like escaping to Paris for a few hours without leaving NYC. My wife and I dined here on a recent Sunday to celebrate my birthday and what a pleasure. The menu is relatively brief but contains enough breadth to satisfy diners of all types, and naturally the focus is on traditional bistro fare. After starting with salade verde we had steak frites and beef bourginon. Desserts were creme brûlée and apple tarte tartin. All of the food was delicious, very attractively plated and professionally presented. Prices are fair, especially given the quality and the portions. There is also a nice wine list with a good choice of fairly priced wines by the glass and bottle. The setting is quintessential bistro, an attractive bar and tables and chairs, as the name implies it is rather small but delivers at a very high level. It is no surprise that it is a multiple Certificate of Excellence winner, they strive to make you feel welcome and deliver a terrific experience. This was our first visit but will not be our last."
138,"I found myself in this delightful restaurant on a friend’s recommendation. First off, the setting is like stepping into a European restaurant, the decor is simple and stylish and the crowd hip but unpretentious. I ordered the mussels and frites and they were delicious. The service by Mickael was superb, he was so friendly and attentive and made some excellent recommendations. I can’t say enough good things about this restaurant, perfect location and ambiance, wonderful friendly service and great food. If you find yourself in the west village I highly recommend this hidden gem."
139,"Beautiful place in New York. We loved the food, the Tatin was fabulous ! Great service too ! I recommend this place"
140,"I really enjoyed our dinner. Very good service, and very good food. The sitting is fairly tight. Seemed to be a popular local restaurant. Lively atmosphere and very good waiter - sorry, I lost his name."
141,"nice cozy restaurant, great service and great food. Had the Chateaubriand, great! For dessert Tarte Tatin mmmmmmmm!!!"
142,"One of the best values I have ever had in NYC. Delicious pate and salads for starters, Two of my friends had the lamb dish. It was cooked perfectly and was really flavorful. Nice vegetables on the side. Not a big portion of lamb, but just right when you are having another course or two. I would go back once a week for the linguini with shrimp and crab. Don't let the squid ink scare you off. My friend had the steak frites which was ridiculously tender and tasty.  Excellent waiter who gave us good advice on wine and even gave us an extra scoop of pistachio gelato to share. Reasonable prices. This was my favorite meal of the trip."
143,Small French restaurant- chic and intimate. Excellent quality food. Rather noisy and lively lunchtime service. Chefs selection of different charcuterie and cheese-$28 was good value. However wine at eye watering prices ! -$52 for a bottle of Sauvignin blanc was the cheapest white wine selection !
144,"The location is really cute and cozy. Unfortunately also loud because of the huge windows, the stone floor and the high rooms. The service is super friendly and fast. The food is okay from the price, a main course costs about 35 dollars. Unfortunately, the food of four of us was cold and there was no side dish like potatoes or pasta to the main courses."
145,"Small very left bank bistro with extremely tasty food. Tables are cramped and noise level significant with people talking louder and louder to be heard by their dinner companion. Loud, jarring overhead music adds to the din. Clearly this atmosphere works for a lot of people but from a “romantic” standpoint, forewarned is forearmed."
146,Michael and Sofie were a delight. Michael runs the floor with magic and a light foot. Sofie is exactly the right amount of Parisian Bon Vivant and flick of the hair.  The food is fabulous and you must try the beef Bourguignon will make Balthazar’s blush.  One for a fun evening in the west village by candlelight and then enjoy the people and the surrounding heritage of Christopher street!
147,"When here for the first time for our anniversary. we were warmly greeted adn treated to a glass of sparkling wine. We enjoyed a delicious dinner of rack of lamb and grilled salmon, perfectly prepared. Preceded by escargot and accompanied by lovely rench wine by the glass. Our server Michael was delightful and took the time to share with the many interesting facts about the restaurant and life in NYC. We'll be back"
148,We had a very nice brunch here. Nice French atmosphere with good service and friendly and attentive staff
149,"Really friendly service, relaxed atmosphere, and good quality food at this charming neighbourhood restaurant. A great place for a slow lunch and some people watching over a couple of glasses of wine."
