,opinions
42,"Sitting outside on the terrace and observing the world go by while enjoying a meal or libation at a Parisian café is an immense pleasure. What separates Verse Toujours from the countless other venues is not the food (although the food and desserts are quite good, particularly the brioche sundae!) nor the drinks (although they too are fantastic… try the Jo-Jo!)… no, what sets Verse Toujours apart is the joyful, attentive staff.  Our server, Olga, was happy to engage and joke with our table (in English… and in our limited French), helping us through the menu, and the bartender (although always working hard behind the bar) found a way to smile and exchange pleasantries on both our visits. Great experience, went back multiple times in the evening after our long days of exploring."
43,"The staff is friendly, relaxed atmosphere, pleasant decor and away from the tourists; had the salmon, nice presentation and good food; good value for your money. Visited twice during our week in Paris"
44,We haven't felt we've been served in a restaurant but welcomed as friends at our last evening in Paris. We are happy to found this place and recommend to everyone visiting the city as you can dine in a cozy atmosphere. Definitely try the Entrecote and the Tartar du Saumon. Bon appetit!
45,"Burgers were excelent. Service was pleasent. Only con is that whole terrace is smoking area, so we were really smoked after our dinner."
46,The best service you’ll find! So friendly and legendary people! I’m Australian so I know good service when I see it! Recommended restaurant for the best feed! Ask for Olga she will deliver! 💜
47,"Not only is the food fantastic and decently priced, but the service is top-notch. My friend and I came back night after night to sit on the patio and watch the world go by. A superb address!"
48,"If you want to feel at home - then only this restaurant, Whatever language you speak, you will be spoken to in your language: French, English, Spanish, Ukrainian and others. A huge selection of dishes and the quality of cooking attracts to this restaurant again and again, add to this a charming young girl who manages it all and remember most of her visitors and their tastes. I strongly recommend,"
49,"Defo in our top 3 meals in Paris.  After a very hot day and 10 miles of walking we decided to eat at this place after having had a few of their (amazing) cocktails here over the last few days. What a call that was!  Had the mixed charcuterie and cheese board to start, chicken burger and the veggie bowl to follow. I’m quite a big eater but this lot had me stuffed. Amazing quality food, clearly made with a lot of thought and passion. Service was also top notch, attentive without being overbearing.  Don’t even think about it, go here."
50,"Thank you very much for having us in this beautiful restaurant! The food is amazing, especially salade Gobelins! Décoration is also very very well done, so the only thing you can do is just to enjoy! Thank you"
51,"Excellent all around!! We loved this place so much that we kept going back during our week in Paris. The atmosphere is fun and the decor is upbeat. The menu is delicious, fresh and creative. The drinks and desserts are outstanding (Île flotant is to die for!!). The staff is super friendly, attentive and accommodating to people with food allergies. Everyone speaks perfect English, but they are so nice, they even put up with our attempts at speaking in French. A real gem!!"
52,"Visited this bar with some friends and had the best experience! Olga, the owner, was such a blast! The food menu is outstanding and the cocktail list is superb! The bar has an amazing terrace if you wish to sit outside, and a spacious inside with awesome decor! 10/10, would recommend to anyone visiting Paris!"
53,Great cocktails. Friendly waiters. Fun upbeat atmosphere. My daughter and I enjoyed a loverly dinner last night. It was our only dinner in Paris so it had to be good. It was!
54,"Nothing special with the food, but excellent service.  We were a party of 5 and had 5 different dishes. No one raved over their food. It was correctly prepared and presented but lacked any real yummm comment.  I appreciated how no matter which waiter was near the table, they all worked together to bring items to diners at all the tables, not just certain ones.  It was a pleasant experience but nothing to write home about."
55,"Great staff, the coolest owner and very cool vibes ! A bar to spend some quality time, grab a good meal and well made cocktails 🤩🤩"
56,"Food is great ! And cocktails are the best !! The owner is very cool, and we had great times! Certenelly not the last time ! 🤩🤩"
57,"We ate here as a family and had a great dining experience. The food was just what we wanted for our first night in Paris, the table outside was perfect and the staff were friendly, attentive and knowledgeable. Highly recommended for a classic Parisian dining experience."
58,"Great location, excellent food, reasonable prices,great waiter’s attitude, vegetarian options, clean bathrooms, and wide selection of drinks and cocktails."
59,I went in and had a salmon salad. It was delicious - all elements in the salad were fresh and tasty and the food came out fast. I would definitely come here again.
60,Sooo good !!!! Real Parisian old fashioned restaurant but with amazing classic it novator food Service was adorable !!! Tom call me one day ahaha. 😉
61,Was amazing. Food - service - ambiance were on a good level. Must absolutely try entrecôte steak or duck ! Just ouffffffff.
62,Very good place to have food and have fun. Friendly staff is ready to take care about you. They speak all languages so good for tourists Good music. Amazing food. Very reasonable prices for Paris. My favourite are duck and salmon filet with rice noodles
63,Best place in Paris!! Best service and amazing food. You must go. We tried steak and beouf fillet. The waiters are very friendly and give great advice.
64,The space is very welcoming. Delicious food and fantastic desserts. This place is a gem of Paris. Great service and unforgettable entertainment. Would definitely recommend.
65,"Food was delicious. We had stake and salmon with noodles. Place is super cozy and classy, really liked the atmosphere. Stuff is friendly, service is perfect, highly recommend this place!"
66,"With no doubt, it's the best place to pamper your sophisticated flavor. Be sure you'll get a fast and attentive service there. Highly recommeneded."
67,This bar has such an amazing food and cocktails 😻😻 I highly recommend it 💯 I come here every week and I love it Thank you Olga
68,"Kind of at the end of Mouffetard. Well worth going to. Free of tourists, although an incredibly helpful waitress speaks impeccable English, and is extremely friendly. Good local brasserie with limited, yet well-prepared menu. Good wine selection."
69,"We have visited this restaurant now four or five times over the last two weeks. THe food is amazing but the draw to come back over the last visits has been because of OLGA, their unbelievable server who made us feel as though we were a local in this neighborhood.  Tonight we had a great Cobb salad and Aprerol spritz to start off with. The spritz arrived in a beautiful crystal type glass with a dried orange sitting in its side. One of the best spritz we have experienced, and we have had a lot to critique. The salad was incredible with every vegetable you need, roasted chicken, and lots of avocado. Really good!  We have another week to go and I’m sure we will be back."
